mall_name,store_name,timestamp_hour,gender,age_range,visitors,avg_duration_seconds
Centre Saint Martial,H&M,2024-04-01 12:00:00,female,60+,24,241
Centre Saint Martial,H&M,2024-04-01 12:00:00,unknown,30-60,24,241
Centre Saint Martial,H&M,2024-04-01 12:00:00,male,0-15,24,241
Centre Saint Martial,H&M,2024-04-01 12:00:00,male,30-60,24,241
Centre Saint Martial,H&M,2024-04-01 12:00:00,unknown,0-15,24,241
Centre Saint Martial,H&M,2024-04-01 12:00:00,male,60+,24,241
Centre Saint Martial,H&M,2024-04-01 13:00:00,female,60+,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,male,30-60,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,female,15-30,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,male,30-60,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,unknown,15-30,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,unknown,30-60,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,male,0-15,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,unknown,30-60,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,male,30-60,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,female,30-60,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,male,60+,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,female,15-30,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,unknown,15-30,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,unknown,15-30,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,male,0-15,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,male,30-60,17,340
Centre Saint Martial,H&M,2024-04-01 13:00:00,unknown,30-60,17,340
Centre Saint Martial,H&M,2024-04-01 14:00:00,female,0-15,9,384
Centre Saint Martial,H&M,2024-04-01 14:00:00,unknown,60+,9,384
Centre Saint Martial,H&M,2024-04-01 14:00:00,female,0-15,9,384
Centre Saint Martial,H&M,2024-04-01 14:00:00,male,15-30,9,384
Centre Saint Martial,H&M,2024-04-01 14:00:00,male,15-30,9,384
Centre Saint Martial,H&M,2024-04-01 14:00:00,female,0-15,9,384
Centre Saint Martial,H&M,2024-04-01 14:00:00,unknown,30-60,9,384
Centre Saint Martial,H&M,2024-04-01 14:00:00,unknown,60+,9,384
Centre Saint Martial,H&M,2024-04-01 14:00:00,unknown,0-15,9,384
Centre Saint Martial,H&M,2024-04-01 15:00:00,male,60+,7,272
Centre Saint Martial,H&M,2024-04-01 15:00:00,female,0-15,7,272
Centre Saint Martial,H&M,2024-04-01 15:00:00,female,15-30,7,272
Centre Saint Martial,H&M,2024-04-01 15:00:00,female,15-30,7,272
Centre Saint Martial,H&M,2024-04-01 15:00:00,female,0-15,7,272
Centre Saint Martial,H&M,2024-04-01 15:00:00,unknown,60+,7,272
Centre Saint Martial,H&M,2024-04-01 15:00:00,unknown,30-60,7,272
Centre Saint Martial,H&M,2024-04-01 16:00:00,female,60+,4,253
Centre Saint Martial,H&M,2024-04-01 16:00:00,male,30-60,4,253
Centre Saint Martial,H&M,2024-04-01 16:00:00,unknown,30-60,4,253
Centre Saint Martial,H&M,2024-04-01 16:00:00,male,30-60,4,253
Centre Saint Martial,H&M,2024-04-01 17:00:00,male,15-30,4,309
Centre Saint Martial,H&M,2024-04-01 17:00:00,unknown,15-30,4,309
Centre Saint Martial,H&M,2024-04-01 17:00:00,female,0-15,4,309
Centre Saint Martial,H&M,2024-04-01 17:00:00,male,60+,4,309
Centre Saint Martial,H&M,2024-04-01 18:00:00,unknown,60+,4,287
Centre Saint Martial,H&M,2024-04-01 18:00:00,male,30-60,4,287
Centre Saint Martial,H&M,2024-04-01 18:00:00,unknown,60+,4,287
Centre Saint Martial,H&M,2024-04-01 18:00:00,male,15-30,4,287
Centre Saint Martial,H&M,2024-04-01 19:00:00,unknown,30-60,6,220
Centre Saint Martial,H&M,2024-04-01 19:00:00,unknown,30-60,6,220
Centre Saint Martial,H&M,2024-04-01 19:00:00,female,30-60,6,220
Centre Saint Martial,H&M,2024-04-01 19:00:00,male,60+,6,220
Centre Saint Martial,H&M,2024-04-01 19:00:00,female,15-30,6,220
Centre Saint Martial,H&M,2024-04-01 19:00:00,male,15-30,6,220
Centre Saint Martial,H&M,2024-04-01 20:00:00,female,0-15,4,411
Centre Saint Martial,H&M,2024-04-01 20:00:00,female,30-60,4,411
Centre Saint Martial,H&M,2024-04-01 20:00:00,male,30-60,4,411
Centre Saint Martial,H&M,2024-04-01 20:00:00,female,0-15,4,411
Centre Saint Martial,H&M,2024-04-01 21:00:00,female,15-30,7,182
Centre Saint Martial,H&M,2024-04-01 21:00:00,female,30-60,7,182
Centre Saint Martial,H&M,2024-04-01 21:00:00,unknown,15-30,7,182
Centre Saint Martial,H&M,2024-04-01 21:00:00,unknown,30-60,7,182
Centre Saint Martial,H&M,2024-04-01 21:00:00,unknown,15-30,7,182
Centre Saint Martial,H&M,2024-04-01 21:00:00,male,60+,7,182
Centre Saint Martial,H&M,2024-04-01 21:00:00,female,60+,7,182
Centre Saint Martial,H&M,2024-04-01 22:00:00,female,15-30,2,351
Centre Saint Martial,H&M,2024-04-01 22:00:00,male,15-30,2,351
Centre Saint Martial,H&M,2024-04-02 08:00:00,female,60+,3,147
Centre Saint Martial,H&M,2024-04-02 08:00:00,male,60+,3,147
Centre Saint Martial,H&M,2024-04-02 08:00:00,male,15-30,3,147
Centre Saint Martial,H&M,2024-04-02 09:00:00,female,15-30,2,137
Centre Saint Martial,H&M,2024-04-02 09:00:00,male,30-60,2,137
Centre Saint Martial,H&M,2024-04-02 10:00:00,female,60+,7,341
Centre Saint Martial,H&M,2024-04-02 10:00:00,male,30-60,7,341
Centre Saint Martial,H&M,2024-04-02 10:00:00,female,15-30,7,341
Centre Saint Martial,H&M,2024-04-02 10:00:00,male,0-15,7,341
Centre Saint Martial,H&M,2024-04-02 10:00:00,female,0-15,7,341
Centre Saint Martial,H&M,2024-04-02 10:00:00,unknown,60+,7,341
Centre Saint Martial,H&M,2024-04-02 10:00:00,male,60+,7,341
Centre Saint Martial,H&M,2024-04-02 11:00:00,female,15-30,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,female,15-30,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,unknown,15-30,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,female,60+,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,unknown,0-15,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,unknown,60+,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,unknown,60+,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,female,30-60,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,unknown,0-15,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,male,0-15,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,male,0-15,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,male,15-30,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,male,30-60,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,unknown,60+,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,unknown,0-15,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,female,60+,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,male,15-30,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,male,60+,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,unknown,30-60,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,female,30-60,21,399
Centre Saint Martial,H&M,2024-04-02 11:00:00,unknown,0-15,21,399
Centre Saint Martial,H&M,2024-04-02 12:00:00,female,15-30,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,unknown,0-15,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,unknown,30-60,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,female,15-30,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,unknown,0-15,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,female,30-60,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,unknown,15-30,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,female,30-60,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,male,30-60,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,unknown,0-15,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,male,0-15,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,female,60+,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,unknown,30-60,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,male,0-15,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,unknown,30-60,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,unknown,60+,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,female,30-60,18,257
Centre Saint Martial,H&M,2024-04-02 12:00:00,male,60+,18,257
Centre Saint Martial,H&M,2024-04-02 13:00:00,unknown,60+,10,415
Centre Saint Martial,H&M,2024-04-02 13:00:00,unknown,30-60,10,415
Centre Saint Martial,H&M,2024-04-02 13:00:00,male,30-60,10,415
Centre Saint Martial,H&M,2024-04-02 13:00:00,female,30-60,10,415
Centre Saint Martial,H&M,2024-04-02 13:00:00,female,30-60,10,415
Centre Saint Martial,H&M,2024-04-02 13:00:00,male,15-30,10,415
Centre Saint Martial,H&M,2024-04-02 13:00:00,unknown,15-30,10,415
Centre Saint Martial,H&M,2024-04-02 13:00:00,unknown,15-30,10,415
Centre Saint Martial,H&M,2024-04-02 13:00:00,unknown,30-60,10,415
Centre Saint Martial,H&M,2024-04-02 13:00:00,male,15-30,10,415
Centre Saint Martial,H&M,2024-04-02 14:00:00,unknown,0-15,6,470
Centre Saint Martial,H&M,2024-04-02 14:00:00,unknown,30-60,6,470
Centre Saint Martial,H&M,2024-04-02 14:00:00,unknown,0-15,6,470
Centre Saint Martial,H&M,2024-04-02 14:00:00,unknown,60+,6,470
Centre Saint Martial,H&M,2024-04-02 14:00:00,unknown,60+,6,470
Centre Saint Martial,H&M,2024-04-02 14:00:00,unknown,60+,6,470
Centre Saint Martial,H&M,2024-04-02 15:00:00,male,30-60,5,349
Centre Saint Martial,H&M,2024-04-02 15:00:00,unknown,15-30,5,349
Centre Saint Martial,H&M,2024-04-02 15:00:00,unknown,15-30,5,349
Centre Saint Martial,H&M,2024-04-02 15:00:00,male,60+,5,349
Centre Saint Martial,H&M,2024-04-02 15:00:00,female,15-30,5,349
Centre Saint Martial,H&M,2024-04-02 16:00:00,male,0-15,7,230
Centre Saint Martial,H&M,2024-04-02 16:00:00,unknown,15-30,7,230
Centre Saint Martial,H&M,2024-04-02 16:00:00,male,15-30,7,230
Centre Saint Martial,H&M,2024-04-02 16:00:00,male,30-60,7,230
Centre Saint Martial,H&M,2024-04-02 16:00:00,male,0-15,7,230
Centre Saint Martial,H&M,2024-04-02 16:00:00,female,30-60,7,230
Centre Saint Martial,H&M,2024-04-02 16:00:00,unknown,30-60,7,230
Centre Saint Martial,H&M,2024-04-02 17:00:00,male,15-30,6,280
Centre Saint Martial,H&M,2024-04-02 17:00:00,female,30-60,6,280
Centre Saint Martial,H&M,2024-04-02 17:00:00,female,0-15,6,280
Centre Saint Martial,H&M,2024-04-02 17:00:00,female,15-30,6,280
Centre Saint Martial,H&M,2024-04-02 17:00:00,male,30-60,6,280
Centre Saint Martial,H&M,2024-04-02 17:00:00,unknown,15-30,6,280
Centre Saint Martial,H&M,2024-04-02 18:00:00,male,0-15,7,193
Centre Saint Martial,H&M,2024-04-02 18:00:00,unknown,30-60,7,193
Centre Saint Martial,H&M,2024-04-02 18:00:00,male,0-15,7,193
Centre Saint Martial,H&M,2024-04-02 18:00:00,male,30-60,7,193
Centre Saint Martial,H&M,2024-04-02 18:00:00,female,15-30,7,193
Centre Saint Martial,H&M,2024-04-02 18:00:00,male,0-15,7,193
Centre Saint Martial,H&M,2024-04-02 18:00:00,female,30-60,7,193
Centre Saint Martial,H&M,2024-04-02 19:00:00,female,15-30,2,198
Centre Saint Martial,H&M,2024-04-02 19:00:00,unknown,60+,2,198
Centre Saint Martial,H&M,2024-04-02 20:00:00,female,30-60,4,500
Centre Saint Martial,H&M,2024-04-02 20:00:00,female,15-30,4,500
Centre Saint Martial,H&M,2024-04-02 20:00:00,unknown,60+,4,500
Centre Saint Martial,H&M,2024-04-02 20:00:00,female,30-60,4,500
Centre Saint Martial,H&M,2024-04-02 21:00:00,male,15-30,6,391
Centre Saint Martial,H&M,2024-04-02 21:00:00,female,0-15,6,391
Centre Saint Martial,H&M,2024-04-02 21:00:00,female,15-30,6,391
Centre Saint Martial,H&M,2024-04-02 21:00:00,female,60+,6,391
Centre Saint Martial,H&M,2024-04-02 21:00:00,male,15-30,6,391
Centre Saint Martial,H&M,2024-04-02 21:00:00,female,30-60,6,391
Centre Saint Martial,H&M,2024-04-02 22:00:00,male,60+,5,255
Centre Saint Martial,H&M,2024-04-02 22:00:00,male,15-30,5,255
Centre Saint Martial,H&M,2024-04-02 22:00:00,male,15-30,5,255
Centre Saint Martial,H&M,2024-04-02 22:00:00,female,30-60,5,255
Centre Saint Martial,H&M,2024-04-02 22:00:00,unknown,60+,5,255
Centre Saint Martial,H&M,2024-04-03 08:00:00,female,30-60,3,351
Centre Saint Martial,H&M,2024-04-03 08:00:00,male,60+,3,351
Centre Saint Martial,H&M,2024-04-03 08:00:00,female,60+,3,351
Centre Saint Martial,H&M,2024-04-03 09:00:00,female,15-30,6,260
Centre Saint Martial,H&M,2024-04-03 09:00:00,unknown,0-15,6,260
Centre Saint Martial,H&M,2024-04-03 09:00:00,female,60+,6,260
Centre Saint Martial,H&M,2024-04-03 09:00:00,female,60+,6,260
Centre Saint Martial,H&M,2024-04-03 09:00:00,unknown,0-15,6,260
Centre Saint Martial,H&M,2024-04-03 09:00:00,unknown,15-30,6,260
Centre Saint Martial,H&M,2024-04-03 10:00:00,female,0-15,6,83
Centre Saint Martial,H&M,2024-04-03 10:00:00,unknown,15-30,6,83
Centre Saint Martial,H&M,2024-04-03 10:00:00,female,60+,6,83
Centre Saint Martial,H&M,2024-04-03 10:00:00,male,15-30,6,83
Centre Saint Martial,H&M,2024-04-03 10:00:00,male,0-15,6,83
Centre Saint Martial,H&M,2024-04-03 10:00:00,male,15-30,6,83
Centre Saint Martial,H&M,2024-04-03 11:00:00,male,60+,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,unknown,15-30,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,unknown,60+,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,female,60+,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,female,0-15,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,male,30-60,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,unknown,15-30,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,female,0-15,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,male,60+,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,female,0-15,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,male,0-15,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,male,15-30,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,unknown,30-60,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,female,15-30,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,female,0-15,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,female,15-30,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,unknown,30-60,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,female,60+,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,male,0-15,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,male,0-15,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,male,15-30,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,female,0-15,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,male,15-30,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,unknown,15-30,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,male,60+,26,271
Centre Saint Martial,H&M,2024-04-03 11:00:00,unknown,0-15,26,271
Centre Saint Martial,H&M,2024-04-03 12:00:00,unknown,60+,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,female,15-30,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,unknown,60+,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,male,60+,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,unknown,0-15,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,unknown,60+,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,male,60+,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,unknown,30-60,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,female,0-15,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,male,60+,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,male,30-60,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,unknown,30-60,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,unknown,60+,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,female,15-30,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,male,0-15,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,unknown,60+,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,female,30-60,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,female,30-60,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,unknown,60+,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,female,0-15,21,238
Centre Saint Martial,H&M,2024-04-03 12:00:00,female,60+,21,238
Centre Saint Martial,H&M,2024-04-03 13:00:00,unknown,15-30,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,unknown,30-60,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,male,15-30,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,unknown,30-60,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,male,0-15,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,male,30-60,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,unknown,60+,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,female,30-60,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,male,15-30,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,male,60+,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,unknown,30-60,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,unknown,0-15,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,male,60+,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,unknown,60+,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,female,30-60,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,female,30-60,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,female,30-60,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,male,60+,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,male,15-30,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,female,0-15,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,female,60+,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,unknown,60+,23,218
Centre Saint Martial,H&M,2024-04-03 13:00:00,female,0-15,23,218
Centre Saint Martial,H&M,2024-04-03 14:00:00,female,0-15,8,494
Centre Saint Martial,H&M,2024-04-03 14:00:00,male,30-60,8,494
Centre Saint Martial,H&M,2024-04-03 14:00:00,unknown,30-60,8,494
Centre Saint Martial,H&M,2024-04-03 14:00:00,male,60+,8,494
Centre Saint Martial,H&M,2024-04-03 14:00:00,male,30-60,8,494
Centre Saint Martial,H&M,2024-04-03 14:00:00,male,15-30,8,494
Centre Saint Martial,H&M,2024-04-03 14:00:00,male,15-30,8,494
Centre Saint Martial,H&M,2024-04-03 14:00:00,unknown,60+,8,494
Centre Saint Martial,H&M,2024-04-03 15:00:00,male,15-30,4,335
Centre Saint Martial,H&M,2024-04-03 15:00:00,male,60+,4,335
Centre Saint Martial,H&M,2024-04-03 15:00:00,male,15-30,4,335
Centre Saint Martial,H&M,2024-04-03 15:00:00,female,30-60,4,335
Centre Saint Martial,H&M,2024-04-03 16:00:00,unknown,0-15,8,390
Centre Saint Martial,H&M,2024-04-03 16:00:00,female,30-60,8,390
Centre Saint Martial,H&M,2024-04-03 16:00:00,male,0-15,8,390
Centre Saint Martial,H&M,2024-04-03 16:00:00,male,0-15,8,390
Centre Saint Martial,H&M,2024-04-03 16:00:00,unknown,15-30,8,390
Centre Saint Martial,H&M,2024-04-03 16:00:00,unknown,15-30,8,390
Centre Saint Martial,H&M,2024-04-03 16:00:00,female,60+,8,390
Centre Saint Martial,H&M,2024-04-03 16:00:00,female,30-60,8,390
Centre Saint Martial,H&M,2024-04-03 17:00:00,male,0-15,6,236
Centre Saint Martial,H&M,2024-04-03 17:00:00,unknown,60+,6,236
Centre Saint Martial,H&M,2024-04-03 17:00:00,female,15-30,6,236
Centre Saint Martial,H&M,2024-04-03 17:00:00,female,15-30,6,236
Centre Saint Martial,H&M,2024-04-03 17:00:00,female,30-60,6,236
Centre Saint Martial,H&M,2024-04-03 17:00:00,male,15-30,6,236
Centre Saint Martial,H&M,2024-04-03 18:00:00,unknown,30-60,1,426
Centre Saint Martial,H&M,2024-04-03 19:00:00,female,15-30,8,258
Centre Saint Martial,H&M,2024-04-03 19:00:00,unknown,15-30,8,258
Centre Saint Martial,H&M,2024-04-03 19:00:00,female,30-60,8,258
Centre Saint Martial,H&M,2024-04-03 19:00:00,unknown,0-15,8,258
Centre Saint Martial,H&M,2024-04-03 19:00:00,female,30-60,8,258
Centre Saint Martial,H&M,2024-04-03 19:00:00,unknown,30-60,8,258
Centre Saint Martial,H&M,2024-04-03 19:00:00,unknown,15-30,8,258
Centre Saint Martial,H&M,2024-04-03 19:00:00,female,0-15,8,258
Centre Saint Martial,H&M,2024-04-03 20:00:00,female,60+,5,352
Centre Saint Martial,H&M,2024-04-03 20:00:00,male,0-15,5,352
Centre Saint Martial,H&M,2024-04-03 20:00:00,male,30-60,5,352
Centre Saint Martial,H&M,2024-04-03 20:00:00,unknown,30-60,5,352
Centre Saint Martial,H&M,2024-04-03 20:00:00,unknown,15-30,5,352
Centre Saint Martial,H&M,2024-04-03 21:00:00,female,60+,2,243
Centre Saint Martial,H&M,2024-04-03 21:00:00,female,30-60,2,243
Centre Saint Martial,H&M,2024-04-03 22:00:00,male,30-60,2,88
Centre Saint Martial,H&M,2024-04-03 22:00:00,female,0-15,2,88
Centre Saint Martial,H&M,2024-04-04 08:00:00,male,60+,7,265
Centre Saint Martial,H&M,2024-04-04 08:00:00,female,15-30,7,265
Centre Saint Martial,H&M,2024-04-04 08:00:00,unknown,60+,7,265
Centre Saint Martial,H&M,2024-04-04 08:00:00,male,15-30,7,265
Centre Saint Martial,H&M,2024-04-04 08:00:00,unknown,15-30,7,265
Centre Saint Martial,H&M,2024-04-04 08:00:00,unknown,15-30,7,265
Centre Saint Martial,H&M,2024-04-04 08:00:00,unknown,15-30,7,265
Centre Saint Martial,H&M,2024-04-04 09:00:00,unknown,60+,6,211
Centre Saint Martial,H&M,2024-04-04 09:00:00,female,0-15,6,211
Centre Saint Martial,H&M,2024-04-04 09:00:00,female,30-60,6,211
Centre Saint Martial,H&M,2024-04-04 09:00:00,unknown,0-15,6,211
Centre Saint Martial,H&M,2024-04-04 09:00:00,female,15-30,6,211
