mall_name,store_name,timestamp_hour,gender,age_range,visitors,avg_duration_seconds
Centre Saint Martial,H&M,2024-06-01 15:00:00,male,0-15,7,1333
Centre Saint Martial,H&M,2024-06-01 15:00:00,male,60+,7,1333
Centre Saint Martial,H&M,2024-06-01 15:00:00,male,60+,7,1333
Centre Saint Martial,H&M,2024-06-01 15:00:00,unknown,60+,7,1333
Centre Saint Martial,H&M,2024-06-01 15:00:00,unknown,30-60,7,1333
Centre Saint Martial,H&M,2024-06-01 15:00:00,unknown,0-15,7,1333
Centre Saint Martial,H&M,2024-06-01 16:00:00,male,30-60,8,1010
Centre Saint Martial,H&M,2024-06-01 16:00:00,unknown,15-30,8,1010
Centre Saint Martial,H&M,2024-06-01 16:00:00,female,0-15,8,1010
Centre Saint Martial,H&M,2024-06-01 16:00:00,unknown,30-60,8,1010
Centre Saint Martial,H&M,2024-06-01 16:00:00,female,60+,8,1010
Centre Saint Martial,H&M,2024-06-01 16:00:00,female,30-60,8,1010
Centre Saint Martial,H&M,2024-06-01 16:00:00,unknown,0-15,8,1010
Centre Saint Martial,H&M,2024-06-01 16:00:00,unknown,60+,8,1010
Centre Saint Martial,H&M,2024-06-01 17:00:00,female,60+,9,1060
Centre Saint Martial,H&M,2024-06-01 17:00:00,male,0-15,9,1060
Centre Saint Martial,H&M,2024-06-01 17:00:00,female,60+,9,1060
Centre Saint Martial,H&M,2024-06-01 17:00:00,unknown,60+,9,1060
Centre Saint Martial,H&M,2024-06-01 17:00:00,unknown,0-15,9,1060
Centre Saint Martial,H&M,2024-06-01 17:00:00,female,15-30,9,1060
Centre Saint Martial,H&M,2024-06-01 17:00:00,male,60+,9,1060
Centre Saint Martial,H&M,2024-06-01 17:00:00,unknown,60+,9,1060
Centre Saint Martial,H&M,2024-06-01 17:00:00,female,0-15,9,1060
Centre Saint Martial,H&M,2024-06-01 18:00:00,male,30-60,1,1612
Centre Saint Martial,H&M,2024-06-01 19:00:00,male,60+,3,1174
Centre Saint Martial,H&M,2024-06-01 19:00:00,female,30-60,3,1174
Centre Saint Martial,H&M,2024-06-01 19:00:00,unknown,0-15,3,1174
Centre Saint Martial,H&M,2024-06-01 20:00:00,female,30-60,8,1301
Centre Saint Martial,H&M,2024-06-01 20:00:00,unknown,15-30,8,1301
Centre Saint Martial,H&M,2024-06-01 20:00:00,female,60+,8,1301
Centre Saint Martial,H&M,2024-06-01 20:00:00,unknown,30-60,8,1301
Centre Saint Martial,H&M,2024-06-01 20:00:00,male,0-15,8,1301
Centre Saint Martial,H&M,2024-06-01 20:00:00,female,15-30,8,1301
Centre Saint Martial,H&M,2024-06-01 20:00:00,female,15-30,8,1301
Centre Saint Martial,H&M,2024-06-01 20:00:00,unknown,15-30,8,1301
Centre Saint Martial,H&M,2024-06-01 21:00:00,male,60+,5,1062
Centre Saint Martial,H&M,2024-06-01 21:00:00,female,15-30,5,1062
Centre Saint Martial,H&M,2024-06-01 21:00:00,unknown,30-60,5,1062
Centre Saint Martial,H&M,2024-06-01 21:00:00,male,0-15,5,1062
Centre Saint Martial,H&M,2024-06-01 21:00:00,male,0-15,5,1062
Centre Saint Martial,H&M,2024-06-02 08:00:00,male,0-15,6,204
Centre Saint Martial,H&M,2024-06-02 08:00:00,male,30-60,6,204
Centre Saint Martial,H&M,2024-06-02 08:00:00,female,60+,6,204
Centre Saint Martial,H&M,2024-06-02 08:00:00,male,0-15,6,204
Centre Saint Martial,H&M,2024-06-02 08:00:00,female,0-15,6,204
Centre Saint Martial,H&M,2024-06-02 08:00:00,male,30-60,6,204
Centre Saint Martial,H&M,2024-06-02 09:00:00,unknown,30-60,7,1082
Centre Saint Martial,H&M,2024-06-02 09:00:00,female,0-15,7,1082
Centre Saint Martial,H&M,2024-06-02 09:00:00,male,15-30,7,1082
Centre Saint Martial,H&M,2024-06-02 09:00:00,unknown,30-60,7,1082
Centre Saint Martial,H&M,2024-06-02 09:00:00,female,15-30,7,1082
Centre Saint Martial,H&M,2024-06-02 09:00:00,female,60+,7,1082
Centre Saint Martial,H&M,2024-06-02 09:00:00,male,15-30,7,1082
Centre Saint Martial,H&M,2024-06-02 10:00:00,female,0-15,8,1380
Centre Saint Martial,H&M,2024-06-02 10:00:00,unknown,0-15,8,1380
Centre Saint Martial,H&M,2024-06-02 10:00:00,female,15-30,8,1380
Centre Saint Martial,H&M,2024-06-02 10:00:00,female,15-30,8,1380
Centre Saint Martial,H&M,2024-06-02 10:00:00,unknown,30-60,8,1380
Centre Saint Martial,H&M,2024-06-02 10:00:00,unknown,60+,8,1380
Centre Saint Martial,H&M,2024-06-02 10:00:00,unknown,30-60,8,1380
Centre Saint Martial,H&M,2024-06-02 10:00:00,female,30-60,8,1380
Centre Saint Martial,H&M,2024-06-02 11:00:00,unknown,0-15,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,unknown,15-30,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,unknown,0-15,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,female,30-60,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,unknown,15-30,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,male,60+,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,female,60+,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,female,0-15,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,male,15-30,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,male,60+,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,unknown,0-15,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,female,60+,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,male,30-60,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,unknown,0-15,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,unknown,60+,16,1448
Centre Saint Martial,H&M,2024-06-02 11:00:00,male,30-60,16,1448
Centre Saint Martial,H&M,2024-06-02 12:00:00,male,60+,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,unknown,15-30,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,female,30-60,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,unknown,60+,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,female,30-60,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,female,30-60,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,unknown,0-15,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,female,15-30,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,male,0-15,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,male,60+,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,female,15-30,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,female,30-60,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,unknown,15-30,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,unknown,15-30,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,unknown,30-60,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,male,0-15,17,1463
Centre Saint Martial,H&M,2024-06-02 12:00:00,female,30-60,17,1463
Centre Saint Martial,H&M,2024-06-02 13:00:00,unknown,0-15,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,male,30-60,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,unknown,0-15,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,female,30-60,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,unknown,30-60,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,female,60+,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,female,60+,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,male,0-15,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,female,60+,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,unknown,15-30,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,male,15-30,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,male,15-30,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,male,60+,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,male,30-60,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,unknown,30-60,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,male,30-60,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,unknown,30-60,18,951
Centre Saint Martial,H&M,2024-06-02 13:00:00,unknown,30-60,18,951
Centre Saint Martial,H&M,2024-06-02 14:00:00,male,60+,6,818
Centre Saint Martial,H&M,2024-06-02 14:00:00,unknown,30-60,6,818
Centre Saint Martial,H&M,2024-06-02 14:00:00,male,30-60,6,818
Centre Saint Martial,H&M,2024-06-02 14:00:00,female,60+,6,818
Centre Saint Martial,H&M,2024-06-02 14:00:00,female,0-15,6,818
Centre Saint Martial,H&M,2024-06-02 14:00:00,female,60+,6,818
Centre Saint Martial,H&M,2024-06-02 15:00:00,male,60+,5,1507
Centre Saint Martial,H&M,2024-06-02 15:00:00,unknown,60+,5,1507
Centre Saint Martial,H&M,2024-06-02 15:00:00,unknown,15-30,5,1507
Centre Saint Martial,H&M,2024-06-02 15:00:00,unknown,30-60,5,1507
Centre Saint Martial,H&M,2024-06-02 15:00:00,female,60+,5,1507
Centre Saint Martial,H&M,2024-06-02 16:00:00,female,15-30,5,1246
Centre Saint Martial,H&M,2024-06-02 16:00:00,male,15-30,5,1246
Centre Saint Martial,H&M,2024-06-02 16:00:00,unknown,60+,5,1246
Centre Saint Martial,H&M,2024-06-02 16:00:00,female,0-15,5,1246
Centre Saint Martial,H&M,2024-06-02 16:00:00,female,0-15,5,1246
Centre Saint Martial,H&M,2024-06-02 17:00:00,male,60+,5,998
Centre Saint Martial,H&M,2024-06-02 17:00:00,female,60+,5,998
Centre Saint Martial,H&M,2024-06-02 17:00:00,unknown,15-30,5,998
Centre Saint Martial,H&M,2024-06-02 17:00:00,female,15-30,5,998
Centre Saint Martial,H&M,2024-06-02 17:00:00,female,60+,5,998
Centre Saint Martial,H&M,2024-06-02 18:00:00,unknown,15-30,5,1403
Centre Saint Martial,H&M,2024-06-02 18:00:00,female,30-60,5,1403
Centre Saint Martial,H&M,2024-06-02 18:00:00,female,30-60,5,1403
Centre Saint Martial,H&M,2024-06-02 18:00:00,female,0-15,5,1403
Centre Saint Martial,H&M,2024-06-02 18:00:00,unknown,0-15,5,1403
Centre Saint Martial,H&M,2024-06-02 19:00:00,unknown,60+,4,1502
Centre Saint Martial,H&M,2024-06-02 19:00:00,unknown,15-30,4,1502
Centre Saint Martial,H&M,2024-06-02 19:00:00,unknown,30-60,4,1502
Centre Saint Martial,H&M,2024-06-02 19:00:00,male,15-30,4,1502
Centre Saint Martial,H&M,2024-06-02 21:00:00,unknown,30-60,5,1702
Centre Saint Martial,H&M,2024-06-02 21:00:00,unknown,15-30,5,1702
Centre Saint Martial,H&M,2024-06-02 21:00:00,female,60+,5,1702
Centre Saint Martial,H&M,2024-06-02 21:00:00,male,15-30,5,1702
Centre Saint Martial,H&M,2024-06-02 21:00:00,male,30-60,5,1702
Centre Saint Martial,H&M,2024-06-02 22:00:00,unknown,60+,3,1003
Centre Saint Martial,H&M,2024-06-02 22:00:00,male,15-30,3,1003
Centre Saint Martial,H&M,2024-06-02 22:00:00,female,30-60,3,1003
Centre Saint Martial,H&M,2024-06-03 08:00:00,unknown,15-30,5,1514
Centre Saint Martial,H&M,2024-06-03 08:00:00,female,15-30,5,1514
Centre Saint Martial,H&M,2024-06-03 08:00:00,unknown,0-15,5,1514
Centre Saint Martial,H&M,2024-06-03 08:00:00,female,60+,5,1514
Centre Saint Martial,H&M,2024-06-03 08:00:00,female,30-60,5,1514
Centre Saint Martial,H&M,2024-06-03 09:00:00,female,60+,4,1342
Centre Saint Martial,H&M,2024-06-03 09:00:00,unknown,60+,4,1342
Centre Saint Martial,H&M,2024-06-03 09:00:00,male,60+,4,1342
Centre Saint Martial,H&M,2024-06-03 09:00:00,male,30-60,4,1342
Centre Saint Martial,H&M,2024-06-03 10:00:00,female,0-15,7,624
Centre Saint Martial,H&M,2024-06-03 10:00:00,unknown,0-15,7,624
Centre Saint Martial,H&M,2024-06-03 10:00:00,unknown,15-30,7,624
Centre Saint Martial,H&M,2024-06-03 10:00:00,female,60+,7,624
Centre Saint Martial,H&M,2024-06-03 10:00:00,unknown,60+,7,624
Centre Saint Martial,H&M,2024-06-03 10:00:00,male,60+,7,624
Centre Saint Martial,H&M,2024-06-03 10:00:00,unknown,15-30,7,624
Centre Saint Martial,H&M,2024-06-03 11:00:00,unknown,30-60,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,unknown,15-30,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,unknown,0-15,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,female,15-30,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,male,60+,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,female,0-15,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,female,60+,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,male,30-60,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,male,15-30,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,unknown,0-15,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,male,60+,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,unknown,15-30,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,female,60+,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,female,0-15,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,female,60+,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,unknown,60+,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,female,15-30,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,unknown,15-30,19,1506
Centre Saint Martial,H&M,2024-06-03 11:00:00,unknown,0-15,19,1506
Centre Saint Martial,H&M,2024-06-03 12:00:00,male,60+,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,unknown,0-15,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,female,0-15,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,male,30-60,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,female,60+,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,unknown,30-60,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,female,0-15,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,unknown,15-30,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,female,15-30,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,unknown,15-30,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,male,60+,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,male,60+,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,unknown,60+,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,female,0-15,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,female,15-30,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,male,30-60,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,female,60+,18,1028
Centre Saint Martial,H&M,2024-06-03 12:00:00,female,15-30,18,1028
Centre Saint Martial,H&M,2024-06-03 13:00:00,female,30-60,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,male,15-30,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,male,15-30,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,unknown,15-30,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,female,0-15,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,male,30-60,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,male,30-60,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,female,60+,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,male,60+,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,female,0-15,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,male,0-15,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,female,0-15,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,unknown,15-30,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,female,60+,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,female,0-15,16,1522
Centre Saint Martial,H&M,2024-06-03 13:00:00,female,60+,16,1522
Centre Saint Martial,H&M,2024-06-03 14:00:00,unknown,30-60,3,692
Centre Saint Martial,H&M,2024-06-03 14:00:00,male,0-15,3,692
Centre Saint Martial,H&M,2024-06-03 14:00:00,unknown,15-30,3,692
Centre Saint Martial,H&M,2024-06-03 15:00:00,female,15-30,3,1408
Centre Saint Martial,H&M,2024-06-03 15:00:00,male,15-30,3,1408
Centre Saint Martial,H&M,2024-06-03 15:00:00,female,15-30,3,1408
Centre Saint Martial,H&M,2024-06-03 16:00:00,female,60+,5,1201
Centre Saint Martial,H&M,2024-06-03 16:00:00,female,30-60,5,1201
Centre Saint Martial,H&M,2024-06-03 16:00:00,unknown,15-30,5,1201
Centre Saint Martial,H&M,2024-06-03 16:00:00,male,30-60,5,1201
Centre Saint Martial,H&M,2024-06-03 16:00:00,unknown,60+,5,1201
Centre Saint Martial,H&M,2024-06-03 17:00:00,female,15-30,4,1543
Centre Saint Martial,H&M,2024-06-03 17:00:00,male,15-30,4,1543
Centre Saint Martial,H&M,2024-06-03 17:00:00,female,15-30,4,1543
Centre Saint Martial,H&M,2024-06-03 17:00:00,female,15-30,4,1543
Centre Saint Martial,H&M,2024-06-03 18:00:00,unknown,60+,2,1461
Centre Saint Martial,H&M,2024-06-03 18:00:00,female,0-15,2,1461
Centre Saint Martial,H&M,2024-06-03 19:00:00,unknown,0-15,3,661
Centre Saint Martial,H&M,2024-06-03 19:00:00,unknown,30-60,3,661
Centre Saint Martial,H&M,2024-06-03 19:00:00,female,15-30,3,661
Centre Saint Martial,H&M,2024-06-03 20:00:00,female,60+,7,1290
Centre Saint Martial,H&M,2024-06-03 20:00:00,unknown,30-60,7,1290
Centre Saint Martial,H&M,2024-06-03 20:00:00,female,15-30,7,1290
Centre Saint Martial,H&M,2024-06-03 20:00:00,male,0-15,7,1290
Centre Saint Martial,H&M,2024-06-03 20:00:00,male,0-15,7,1290
Centre Saint Martial,H&M,2024-06-03 20:00:00,female,0-15,7,1290
Centre Saint Martial,H&M,2024-06-03 20:00:00,female,60+,7,1290
Centre Saint Martial,H&M,2024-06-03 21:00:00,male,0-15,1,652
Centre Saint Martial,H&M,2024-06-03 22:00:00,male,30-60,3,1529
Centre Saint Martial,H&M,2024-06-03 22:00:00,unknown,30-60,3,1529
Centre Saint Martial,H&M,2024-06-03 22:00:00,female,30-60,3,1529
Centre Saint Martial,H&M,2024-06-04 08:00:00,female,0-15,2,441
Centre Saint Martial,H&M,2024-06-04 08:00:00,unknown,30-60,2,441
Centre Saint Martial,H&M,2024-06-04 09:00:00,female,60+,5,1021
Centre Saint Martial,H&M,2024-06-04 09:00:00,male,0-15,5,1021
Centre Saint Martial,H&M,2024-06-04 09:00:00,female,30-60,5,1021
Centre Saint Martial,H&M,2024-06-04 09:00:00,female,0-15,5,1021
Centre Saint Martial,H&M,2024-06-04 09:00:00,male,0-15,5,1021
Centre Saint Martial,H&M,2024-06-04 10:00:00,unknown,60+,7,1028
Centre Saint Martial,H&M,2024-06-04 10:00:00,male,15-30,7,1028
Centre Saint Martial,H&M,2024-06-04 10:00:00,unknown,0-15,7,1028
Centre Saint Martial,H&M,2024-06-04 10:00:00,female,15-30,7,1028
Centre Saint Martial,H&M,2024-06-04 10:00:00,unknown,15-30,7,1028
Centre Saint Martial,H&M,2024-06-04 10:00:00,unknown,15-30,7,1028
Centre Saint Martial,H&M,2024-06-04 10:00:00,female,15-30,7,1028
Centre Saint Martial,H&M,2024-06-04 11:00:00,female,15-30,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,unknown,0-15,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,female,0-15,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,female,0-15,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,male,60+,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,male,30-60,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,unknown,30-60,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,female,15-30,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,unknown,0-15,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,unknown,15-30,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,unknown,30-60,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,unknown,30-60,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,male,15-30,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,male,15-30,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,female,60+,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,unknown,60+,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,male,0-15,18,1142
Centre Saint Martial,H&M,2024-06-04 11:00:00,male,15-30,18,1142
Centre Saint Martial,H&M,2024-06-04 12:00:00,unknown,30-60,26,1135
Centre Saint Martial,H&M,2024-06-04 12:00:00,male,30-60,26,1135
Centre Saint Martial,H&M,2024-06-04 12:00:00,male,30-60,26,1135
Centre Saint Martial,H&M,2024-06-04 12:00:00,unknown,0-15,26,1135
Centre Saint Martial,H&M,2024-06-04 12:00:00,male,60+,26,1135
Centre Saint Martial,H&M,2024-06-04 12:00:00,male,15-30,26,1135
Centre Saint Martial,H&M,2024-06-04 12:00:00,male,15-30,26,1135
Centre Saint Martial,H&M,2024-06-04 12:00:00,male,15-30,26,1135
Centre Saint Martial,H&M,2024-06-04 12:00:00,unknown,0-15,26,1135
Centre Saint Martial,H&M,2024-06-04 12:00:00,unknown,15-30,26,1135
Centre Saint Martial,H&M,2024-06-04 12:00:00,unknown,15-30,26,1135
