mall_name,store_name,timestamp_hour,gender,age_range,visitors,avg_duration_seconds
Centre Saint Martial,H&M,2023-06-01 13:00:00,unknown,60+,17,346
Centre Saint Martial,H&M,2023-06-01 13:00:00,female,15-30,17,346
Centre Saint Martial,H&M,2023-06-01 13:00:00,male,30-60,17,346
Centre Saint Martial,H&M,2023-06-01 13:00:00,male,60+,17,346
Centre Saint Martial,H&M,2023-06-01 13:00:00,female,60+,17,346
Centre Saint Martial,H&M,2023-06-01 13:00:00,female,60+,17,346
Centre Saint Martial,H&M,2023-06-01 13:00:00,unknown,60+,17,346
Centre Saint Martial,H&M,2023-06-01 13:00:00,male,60+,17,346
Centre Saint Martial,H&M,2023-06-01 13:00:00,female,30-60,17,346
Centre Saint Martial,H&M,2023-06-01 13:00:00,female,0-15,17,346
Centre Saint Martial,H&M,2023-06-01 13:00:00,male,60+,17,346
Centre Saint Martial,H&M,2023-06-01 14:00:00,female,60+,2,322
Centre Saint Martial,H&M,2023-06-01 14:00:00,male,30-60,2,322
Centre Saint Martial,H&M,2023-06-01 15:00:00,male,30-60,6,356
Centre Saint Martial,H&M,2023-06-01 15:00:00,unknown,0-15,6,356
Centre Saint Martial,H&M,2023-06-01 15:00:00,female,60+,6,356
Centre Saint Martial,H&M,2023-06-01 15:00:00,female,30-60,6,356
Centre Saint Martial,H&M,2023-06-01 15:00:00,unknown,60+,6,356
Centre Saint Martial,H&M,2023-06-01 15:00:00,female,30-60,6,356
Centre Saint Martial,H&M,2023-06-01 16:00:00,male,30-60,2,267
Centre Saint Martial,H&M,2023-06-01 16:00:00,male,60+,2,267
Centre Saint Martial,H&M,2023-06-01 17:00:00,female,60+,7,516
Centre Saint Martial,H&M,2023-06-01 17:00:00,unknown,0-15,7,516
Centre Saint Martial,H&M,2023-06-01 17:00:00,male,60+,7,516
Centre Saint Martial,H&M,2023-06-01 17:00:00,unknown,0-15,7,516
Centre Saint Martial,H&M,2023-06-01 17:00:00,male,0-15,7,516
Centre Saint Martial,H&M,2023-06-01 17:00:00,unknown,0-15,7,516
Centre Saint Martial,H&M,2023-06-01 17:00:00,unknown,30-60,7,516
Centre Saint Martial,H&M,2023-06-01 18:00:00,female,0-15,3,281
Centre Saint Martial,H&M,2023-06-01 18:00:00,female,15-30,3,281
Centre Saint Martial,H&M,2023-06-01 18:00:00,female,0-15,3,281
Centre Saint Martial,H&M,2023-06-01 19:00:00,female,60+,7,252
Centre Saint Martial,H&M,2023-06-01 19:00:00,unknown,30-60,7,252
Centre Saint Martial,H&M,2023-06-01 19:00:00,male,15-30,7,252
Centre Saint Martial,H&M,2023-06-01 19:00:00,male,30-60,7,252
Centre Saint Martial,H&M,2023-06-01 19:00:00,unknown,60+,7,252
Centre Saint Martial,H&M,2023-06-01 19:00:00,female,15-30,7,252
Centre Saint Martial,H&M,2023-06-01 19:00:00,unknown,15-30,7,252
Centre Saint Martial,H&M,2023-06-01 20:00:00,unknown,15-30,5,135
Centre Saint Martial,H&M,2023-06-01 20:00:00,unknown,0-15,5,135
Centre Saint Martial,H&M,2023-06-01 20:00:00,unknown,0-15,5,135
Centre Saint Martial,H&M,2023-06-01 20:00:00,male,0-15,5,135
Centre Saint Martial,H&M,2023-06-01 20:00:00,male,30-60,5,135
Centre Saint Martial,H&M,2023-06-01 21:00:00,female,30-60,6,161
Centre Saint Martial,H&M,2023-06-01 21:00:00,unknown,30-60,6,161
Centre Saint Martial,H&M,2023-06-01 21:00:00,female,0-15,6,161
Centre Saint Martial,H&M,2023-06-01 21:00:00,male,30-60,6,161
Centre Saint Martial,H&M,2023-06-01 21:00:00,male,15-30,6,161
Centre Saint Martial,H&M,2023-06-01 21:00:00,unknown,30-60,6,161
Centre Saint Martial,H&M,2023-06-01 22:00:00,male,60+,5,216
Centre Saint Martial,H&M,2023-06-01 22:00:00,male,15-30,5,216
Centre Saint Martial,H&M,2023-06-01 22:00:00,female,15-30,5,216
Centre Saint Martial,H&M,2023-06-01 22:00:00,female,0-15,5,216
Centre Saint Martial,H&M,2023-06-01 22:00:00,unknown,60+,5,216
Centre Saint Martial,H&M,2023-06-02 08:00:00,unknown,60+,8,278
Centre Saint Martial,H&M,2023-06-02 08:00:00,unknown,15-30,8,278
Centre Saint Martial,H&M,2023-06-02 08:00:00,unknown,60+,8,278
Centre Saint Martial,H&M,2023-06-02 08:00:00,female,0-15,8,278
Centre Saint Martial,H&M,2023-06-02 08:00:00,unknown,15-30,8,278
Centre Saint Martial,H&M,2023-06-02 08:00:00,male,0-15,8,278
Centre Saint Martial,H&M,2023-06-02 08:00:00,female,60+,8,278
Centre Saint Martial,H&M,2023-06-02 08:00:00,female,60+,8,278
Centre Saint Martial,H&M,2023-06-02 09:00:00,unknown,0-15,6,331
Centre Saint Martial,H&M,2023-06-02 09:00:00,unknown,60+,6,331
Centre Saint Martial,H&M,2023-06-02 09:00:00,female,30-60,6,331
Centre Saint Martial,H&M,2023-06-02 09:00:00,female,60+,6,331
Centre Saint Martial,H&M,2023-06-02 09:00:00,male,60+,6,331
Centre Saint Martial,H&M,2023-06-02 09:00:00,male,0-15,6,331
Centre Saint Martial,H&M,2023-06-02 10:00:00,male,0-15,6,298
Centre Saint Martial,H&M,2023-06-02 10:00:00,unknown,0-15,6,298
Centre Saint Martial,H&M,2023-06-02 10:00:00,male,0-15,6,298
Centre Saint Martial,H&M,2023-06-02 10:00:00,male,15-30,6,298
Centre Saint Martial,H&M,2023-06-02 10:00:00,female,0-15,6,298
Centre Saint Martial,H&M,2023-06-02 10:00:00,female,60+,6,298
Centre Saint Martial,H&M,2023-06-02 11:00:00,male,0-15,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,male,30-60,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,male,60+,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,female,30-60,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,female,0-15,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,male,60+,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,unknown,15-30,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,female,15-30,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,unknown,60+,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,unknown,15-30,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,female,0-15,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,male,30-60,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,female,0-15,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,male,60+,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,unknown,30-60,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,female,30-60,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,male,30-60,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,unknown,60+,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,male,60+,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,unknown,60+,21,308
Centre Saint Martial,H&M,2023-06-02 11:00:00,male,30-60,21,308
Centre Saint Martial,H&M,2023-06-02 12:00:00,female,30-60,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,male,60+,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,unknown,0-15,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,unknown,15-30,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,female,60+,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,female,30-60,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,unknown,30-60,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,male,60+,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,unknown,15-30,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,male,0-15,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,male,0-15,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,unknown,0-15,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,female,60+,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,unknown,60+,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,female,15-30,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,unknown,30-60,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,female,60+,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,male,15-30,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,female,15-30,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,male,0-15,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,male,15-30,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,unknown,15-30,23,391
Centre Saint Martial,H&M,2023-06-02 12:00:00,female,60+,23,391
Centre Saint Martial,H&M,2023-06-02 13:00:00,female,30-60,10,349
Centre Saint Martial,H&M,2023-06-02 13:00:00,male,0-15,10,349
Centre Saint Martial,H&M,2023-06-02 13:00:00,female,15-30,10,349
Centre Saint Martial,H&M,2023-06-02 13:00:00,female,0-15,10,349
Centre Saint Martial,H&M,2023-06-02 13:00:00,female,60+,10,349
Centre Saint Martial,H&M,2023-06-02 13:00:00,female,0-15,10,349
Centre Saint Martial,H&M,2023-06-02 13:00:00,female,15-30,10,349
Centre Saint Martial,H&M,2023-06-02 13:00:00,female,30-60,10,349
Centre Saint Martial,H&M,2023-06-02 13:00:00,female,0-15,10,349
Centre Saint Martial,H&M,2023-06-02 13:00:00,unknown,0-15,10,349
Centre Saint Martial,H&M,2023-06-02 14:00:00,male,30-60,5,316
Centre Saint Martial,H&M,2023-06-02 14:00:00,female,60+,5,316
Centre Saint Martial,H&M,2023-06-02 14:00:00,male,15-30,5,316
Centre Saint Martial,H&M,2023-06-02 14:00:00,unknown,60+,5,316
Centre Saint Martial,H&M,2023-06-02 14:00:00,unknown,15-30,5,316
Centre Saint Martial,H&M,2023-06-02 15:00:00,unknown,0-15,5,377
Centre Saint Martial,H&M,2023-06-02 15:00:00,female,60+,5,377
Centre Saint Martial,H&M,2023-06-02 15:00:00,male,30-60,5,377
Centre Saint Martial,H&M,2023-06-02 15:00:00,unknown,30-60,5,377
Centre Saint Martial,H&M,2023-06-02 15:00:00,unknown,0-15,5,377
Centre Saint Martial,H&M,2023-06-02 16:00:00,male,0-15,6,326
Centre Saint Martial,H&M,2023-06-02 16:00:00,unknown,30-60,6,326
Centre Saint Martial,H&M,2023-06-02 16:00:00,male,30-60,6,326
Centre Saint Martial,H&M,2023-06-02 16:00:00,female,0-15,6,326
Centre Saint Martial,H&M,2023-06-02 16:00:00,unknown,0-15,6,326
Centre Saint Martial,H&M,2023-06-02 16:00:00,male,60+,6,326
Centre Saint Martial,H&M,2023-06-02 17:00:00,female,30-60,5,209
Centre Saint Martial,H&M,2023-06-02 17:00:00,unknown,15-30,5,209
Centre Saint Martial,H&M,2023-06-02 17:00:00,female,60+,5,209
Centre Saint Martial,H&M,2023-06-02 17:00:00,male,60+,5,209
Centre Saint Martial,H&M,2023-06-02 17:00:00,female,0-15,5,209
Centre Saint Martial,H&M,2023-06-02 18:00:00,male,30-60,2,385
Centre Saint Martial,H&M,2023-06-02 18:00:00,unknown,60+,2,385
Centre Saint Martial,H&M,2023-06-02 19:00:00,female,30-60,8,378
Centre Saint Martial,H&M,2023-06-02 19:00:00,unknown,30-60,8,378
Centre Saint Martial,H&M,2023-06-02 19:00:00,female,0-15,8,378
Centre Saint Martial,H&M,2023-06-02 19:00:00,unknown,60+,8,378
Centre Saint Martial,H&M,2023-06-02 19:00:00,female,15-30,8,378
Centre Saint Martial,H&M,2023-06-02 19:00:00,female,60+,8,378
Centre Saint Martial,H&M,2023-06-02 19:00:00,male,15-30,8,378
Centre Saint Martial,H&M,2023-06-02 19:00:00,female,0-15,8,378
Centre Saint Martial,H&M,2023-06-02 20:00:00,male,30-60,9,194
Centre Saint Martial,H&M,2023-06-02 20:00:00,female,15-30,9,194
Centre Saint Martial,H&M,2023-06-02 20:00:00,female,15-30,9,194
Centre Saint Martial,H&M,2023-06-02 20:00:00,female,15-30,9,194
Centre Saint Martial,H&M,2023-06-02 20:00:00,male,15-30,9,194
Centre Saint Martial,H&M,2023-06-02 20:00:00,male,15-30,9,194
Centre Saint Martial,H&M,2023-06-02 20:00:00,male,60+,9,194
Centre Saint Martial,H&M,2023-06-02 20:00:00,unknown,0-15,9,194
Centre Saint Martial,H&M,2023-06-02 20:00:00,female,60+,9,194
Centre Saint Martial,H&M,2023-06-02 21:00:00,female,30-60,5,323
Centre Saint Martial,H&M,2023-06-02 21:00:00,female,60+,5,323
Centre Saint Martial,H&M,2023-06-02 21:00:00,female,60+,5,323
Centre Saint Martial,H&M,2023-06-02 21:00:00,unknown,0-15,5,323
Centre Saint Martial,H&M,2023-06-02 21:00:00,male,30-60,5,323
Centre Saint Martial,H&M,2023-06-02 22:00:00,unknown,60+,6,197
Centre Saint Martial,H&M,2023-06-02 22:00:00,male,15-30,6,197
Centre Saint Martial,H&M,2023-06-02 22:00:00,unknown,15-30,6,197
Centre Saint Martial,H&M,2023-06-02 22:00:00,unknown,0-15,6,197
Centre Saint Martial,H&M,2023-06-02 22:00:00,female,30-60,6,197
Centre Saint Martial,H&M,2023-06-02 22:00:00,female,30-60,6,197
Centre Saint Martial,H&M,2023-06-03 08:00:00,unknown,0-15,4,291
Centre Saint Martial,H&M,2023-06-03 08:00:00,unknown,30-60,4,291
Centre Saint Martial,H&M,2023-06-03 08:00:00,male,0-15,4,291
Centre Saint Martial,H&M,2023-06-03 08:00:00,female,15-30,4,291
Centre Saint Martial,H&M,2023-06-03 09:00:00,female,60+,4,309
Centre Saint Martial,H&M,2023-06-03 09:00:00,unknown,15-30,4,309
Centre Saint Martial,H&M,2023-06-03 09:00:00,male,60+,4,309
Centre Saint Martial,H&M,2023-06-03 09:00:00,male,0-15,4,309
Centre Saint Martial,H&M,2023-06-03 10:00:00,unknown,0-15,3,336
Centre Saint Martial,H&M,2023-06-03 10:00:00,female,0-15,3,336
Centre Saint Martial,H&M,2023-06-03 10:00:00,male,15-30,3,336
Centre Saint Martial,H&M,2023-06-03 11:00:00,male,60+,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,female,0-15,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,male,30-60,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,male,15-30,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,unknown,30-60,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,male,30-60,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,female,0-15,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,female,60+,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,female,15-30,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,female,0-15,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,male,0-15,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,unknown,0-15,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,male,60+,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,unknown,30-60,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,female,30-60,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,male,30-60,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,male,60+,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,male,15-30,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,female,0-15,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,female,60+,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,female,60+,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,female,0-15,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,unknown,60+,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,unknown,60+,25,196
Centre Saint Martial,H&M,2023-06-03 11:00:00,male,60+,25,196
Centre Saint Martial,H&M,2023-06-03 12:00:00,unknown,15-30,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,unknown,15-30,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,unknown,0-15,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,male,0-15,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,male,30-60,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,male,60+,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,female,60+,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,unknown,0-15,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,unknown,30-60,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,female,60+,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,male,15-30,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,male,60+,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,male,15-30,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,male,15-30,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,female,15-30,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,male,15-30,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,unknown,30-60,18,266
Centre Saint Martial,H&M,2023-06-03 12:00:00,unknown,0-15,18,266
Centre Saint Martial,H&M,2023-06-03 13:00:00,male,60+,12,189
Centre Saint Martial,H&M,2023-06-03 13:00:00,female,15-30,12,189
Centre Saint Martial,H&M,2023-06-03 13:00:00,male,60+,12,189
Centre Saint Martial,H&M,2023-06-03 13:00:00,male,0-15,12,189
Centre Saint Martial,H&M,2023-06-03 13:00:00,male,0-15,12,189
Centre Saint Martial,H&M,2023-06-03 13:00:00,male,0-15,12,189
Centre Saint Martial,H&M,2023-06-03 13:00:00,female,60+,12,189
Centre Saint Martial,H&M,2023-06-03 13:00:00,female,15-30,12,189
Centre Saint Martial,H&M,2023-06-03 13:00:00,female,30-60,12,189
Centre Saint Martial,H&M,2023-06-03 13:00:00,male,60+,12,189
Centre Saint Martial,H&M,2023-06-03 13:00:00,male,0-15,12,189
Centre Saint Martial,H&M,2023-06-03 13:00:00,unknown,30-60,12,189
Centre Saint Martial,H&M,2023-06-03 14:00:00,male,15-30,7,207
Centre Saint Martial,H&M,2023-06-03 14:00:00,unknown,15-30,7,207
Centre Saint Martial,H&M,2023-06-03 14:00:00,unknown,60+,7,207
Centre Saint Martial,H&M,2023-06-03 14:00:00,male,0-15,7,207
Centre Saint Martial,H&M,2023-06-03 14:00:00,female,30-60,7,207
Centre Saint Martial,H&M,2023-06-03 14:00:00,male,30-60,7,207
Centre Saint Martial,H&M,2023-06-03 14:00:00,unknown,15-30,7,207
Centre Saint Martial,H&M,2023-06-03 15:00:00,male,60+,5,382
Centre Saint Martial,H&M,2023-06-03 15:00:00,female,30-60,5,382
Centre Saint Martial,H&M,2023-06-03 15:00:00,male,30-60,5,382
Centre Saint Martial,H&M,2023-06-03 15:00:00,female,15-30,5,382
Centre Saint Martial,H&M,2023-06-03 15:00:00,unknown,15-30,5,382
Centre Saint Martial,H&M,2023-06-03 16:00:00,unknown,15-30,5,187
Centre Saint Martial,H&M,2023-06-03 16:00:00,male,60+,5,187
Centre Saint Martial,H&M,2023-06-03 16:00:00,female,60+,5,187
Centre Saint Martial,H&M,2023-06-03 16:00:00,male,60+,5,187
Centre Saint Martial,H&M,2023-06-03 16:00:00,unknown,15-30,5,187
Centre Saint Martial,H&M,2023-06-03 17:00:00,male,15-30,3,78
Centre Saint Martial,H&M,2023-06-03 17:00:00,unknown,0-15,3,78
Centre Saint Martial,H&M,2023-06-03 17:00:00,male,0-15,3,78
Centre Saint Martial,H&M,2023-06-03 18:00:00,male,15-30,10,388
Centre Saint Martial,H&M,2023-06-03 18:00:00,unknown,15-30,10,388
Centre Saint Martial,H&M,2023-06-03 18:00:00,female,60+,10,388
Centre Saint Martial,H&M,2023-06-03 18:00:00,female,0-15,10,388
Centre Saint Martial,H&M,2023-06-03 18:00:00,unknown,30-60,10,388
Centre Saint Martial,H&M,2023-06-03 18:00:00,unknown,15-30,10,388
Centre Saint Martial,H&M,2023-06-03 18:00:00,female,60+,10,388
Centre Saint Martial,H&M,2023-06-03 18:00:00,unknown,30-60,10,388
Centre Saint Martial,H&M,2023-06-03 18:00:00,male,15-30,10,388
Centre Saint Martial,H&M,2023-06-03 18:00:00,unknown,60+,10,388
Centre Saint Martial,H&M,2023-06-03 19:00:00,female,0-15,9,383
Centre Saint Martial,H&M,2023-06-03 19:00:00,unknown,15-30,9,383
Centre Saint Martial,H&M,2023-06-03 19:00:00,male,15-30,9,383
Centre Saint Martial,H&M,2023-06-03 19:00:00,female,30-60,9,383
Centre Saint Martial,H&M,2023-06-03 19:00:00,female,30-60,9,383
Centre Saint Martial,H&M,2023-06-03 19:00:00,male,15-30,9,383
Centre Saint Martial,H&M,2023-06-03 19:00:00,female,0-15,9,383
Centre Saint Martial,H&M,2023-06-03 19:00:00,unknown,60+,9,383
Centre Saint Martial,H&M,2023-06-03 19:00:00,female,15-30,9,383
Centre Saint Martial,H&M,2023-06-03 20:00:00,unknown,0-15,9,300
Centre Saint Martial,H&M,2023-06-03 20:00:00,unknown,30-60,9,300
Centre Saint Martial,H&M,2023-06-03 20:00:00,male,15-30,9,300
Centre Saint Martial,H&M,2023-06-03 20:00:00,male,0-15,9,300
Centre Saint Martial,H&M,2023-06-03 20:00:00,unknown,0-15,9,300
Centre Saint Martial,H&M,2023-06-03 20:00:00,male,0-15,9,300
Centre Saint Martial,H&M,2023-06-03 20:00:00,female,60+,9,300
Centre Saint Martial,H&M,2023-06-03 20:00:00,female,60+,9,300
Centre Saint Martial,H&M,2023-06-03 20:00:00,female,0-15,9,300
Centre Saint Martial,H&M,2023-06-03 21:00:00,male,60+,6,303
Centre Saint Martial,H&M,2023-06-03 21:00:00,unknown,15-30,6,303
Centre Saint Martial,H&M,2023-06-03 21:00:00,female,15-30,6,303
Centre Saint Martial,H&M,2023-06-03 21:00:00,female,0-15,6,303
Centre Saint Martial,H&M,2023-06-03 21:00:00,unknown,0-15,6,303
Centre Saint Martial,H&M,2023-06-03 21:00:00,male,0-15,6,303
Centre Saint Martial,H&M,2023-06-03 22:00:00,female,60+,4,330
Centre Saint Martial,H&M,2023-06-03 22:00:00,unknown,60+,4,330
Centre Saint Martial,H&M,2023-06-03 22:00:00,female,0-15,4,330
Centre Saint Martial,H&M,2023-06-03 22:00:00,female,0-15,4,330
Centre Saint Martial,H&M,2023-06-04 08:00:00,male,0-15,3,214
Centre Saint Martial,H&M,2023-06-04 08:00:00,unknown,15-30,3,214
Centre Saint Martial,H&M,2023-06-04 08:00:00,female,30-60,3,214
Centre Saint Martial,H&M,2023-06-04 09:00:00,female,15-30,5,339
Centre Saint Martial,H&M,2023-06-04 09:00:00,unknown,30-60,5,339
Centre Saint Martial,H&M,2023-06-04 09:00:00,male,0-15,5,339
Centre Saint Martial,H&M,2023-06-04 09:00:00,male,30-60,5,339
