mall_name,store_name,timestamp_hour,gender,age_range,visitors,avg_duration_seconds
Centre Saint Martial,H&M,2023-09-01 14:00:00,female,15-30,7,762
Centre Saint Martial,H&M,2023-09-01 14:00:00,female,60+,7,762
Centre Saint Martial,H&M,2023-09-01 14:00:00,male,15-30,7,762
Centre Saint Martial,H&M,2023-09-01 14:00:00,unknown,0-15,7,762
Centre Saint Martial,H&M,2023-09-01 14:00:00,male,15-30,7,762
Centre Saint Martial,H&M,2023-09-01 15:00:00,female,30-60,2,515
Centre Saint Martial,H&M,2023-09-01 15:00:00,female,30-60,2,515
Centre Saint Martial,H&M,2023-09-01 16:00:00,male,60+,3,1194
Centre Saint Martial,H&M,2023-09-01 16:00:00,unknown,15-30,3,1194
Centre Saint Martial,H&M,2023-09-01 16:00:00,male,15-30,3,1194
Centre Saint Martial,H&M,2023-09-01 17:00:00,male,60+,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,unknown,15-30,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,male,60+,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,unknown,0-15,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,unknown,15-30,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,female,60+,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,male,15-30,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,unknown,0-15,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,unknown,60+,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,female,30-60,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,male,60+,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,male,30-60,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,female,15-30,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,male,0-15,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,male,30-60,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,male,30-60,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,female,0-15,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,unknown,15-30,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,unknown,60+,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,female,0-15,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,male,30-60,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,male,15-30,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,unknown,60+,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,female,60+,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,unknown,60+,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,female,0-15,27,1388
Centre Saint Martial,H&M,2023-09-01 17:00:00,unknown,0-15,27,1388
Centre Saint Martial,H&M,2023-09-01 18:00:00,female,30-60,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,unknown,30-60,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,male,0-15,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,female,0-15,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,female,15-30,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,male,0-15,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,unknown,0-15,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,male,15-30,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,unknown,30-60,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,female,60+,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,female,15-30,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,male,15-30,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,female,0-15,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,female,60+,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,unknown,60+,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,female,15-30,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,male,30-60,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,male,30-60,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,unknown,0-15,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,male,60+,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,female,0-15,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,female,15-30,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,female,15-30,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,unknown,15-30,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,unknown,15-30,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,male,60+,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,unknown,30-60,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,male,30-60,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,unknown,0-15,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,male,0-15,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,unknown,30-60,32,1438
Centre Saint Martial,H&M,2023-09-01 18:00:00,unknown,60+,32,1438
Centre Saint Martial,H&M,2023-09-01 19:00:00,female,15-30,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,male,60+,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,female,0-15,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,female,60+,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,female,30-60,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,unknown,60+,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,female,0-15,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,female,15-30,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,male,15-30,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,female,0-15,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,female,60+,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,male,0-15,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,male,0-15,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,male,15-30,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,unknown,15-30,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,male,0-15,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,male,15-30,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,male,30-60,19,1819
Centre Saint Martial,H&M,2023-09-01 19:00:00,male,60+,19,1819
Centre Saint Martial,H&M,2023-09-01 21:00:00,male,60+,5,999
Centre Saint Martial,H&M,2023-09-01 21:00:00,female,0-15,5,999
Centre Saint Martial,H&M,2023-09-01 21:00:00,female,30-60,5,999
Centre Saint Martial,H&M,2023-09-01 21:00:00,unknown,60+,5,999
Centre Saint Martial,H&M,2023-09-01 21:00:00,male,30-60,5,999
Centre Saint Martial,H&M,2023-09-01 22:00:00,female,0-15,5,1435
Centre Saint Martial,H&M,2023-09-01 22:00:00,unknown,0-15,5,1435
Centre Saint Martial,H&M,2023-09-01 22:00:00,female,0-15,5,1435
Centre Saint Martial,H&M,2023-09-01 22:00:00,unknown,30-60,5,1435
Centre Saint Martial,H&M,2023-09-01 22:00:00,male,15-30,5,1435
Centre Saint Martial,H&M,2023-09-02 08:00:00,unknown,30-60,3,1102
Centre Saint Martial,H&M,2023-09-02 08:00:00,unknown,60+,3,1102
Centre Saint Martial,H&M,2023-09-02 08:00:00,unknown,30-60,3,1102
Centre Saint Martial,H&M,2023-09-02 09:00:00,female,60+,4,1344
Centre Saint Martial,H&M,2023-09-02 09:00:00,unknown,15-30,4,1344
Centre Saint Martial,H&M,2023-09-02 09:00:00,female,30-60,4,1344
Centre Saint Martial,H&M,2023-09-02 09:00:00,unknown,15-30,4,1344
Centre Saint Martial,H&M,2023-09-02 10:00:00,female,60+,1,981
Centre Saint Martial,H&M,2023-09-02 11:00:00,unknown,0-15,4,552
Centre Saint Martial,H&M,2023-09-02 11:00:00,female,15-30,4,552
Centre Saint Martial,H&M,2023-09-02 11:00:00,male,30-60,4,552
Centre Saint Martial,H&M,2023-09-02 11:00:00,male,60+,4,552
Centre Saint Martial,H&M,2023-09-02 12:00:00,female,0-15,7,1427
Centre Saint Martial,H&M,2023-09-02 12:00:00,male,60+,7,1427
Centre Saint Martial,H&M,2023-09-02 12:00:00,female,15-30,7,1427
Centre Saint Martial,H&M,2023-09-02 12:00:00,female,0-15,7,1427
Centre Saint Martial,H&M,2023-09-02 12:00:00,male,15-30,7,1427
Centre Saint Martial,H&M,2023-09-02 12:00:00,male,0-15,7,1427
Centre Saint Martial,H&M,2023-09-02 12:00:00,female,15-30,7,1427
Centre Saint Martial,H&M,2023-09-02 13:00:00,unknown,15-30,4,1327
Centre Saint Martial,H&M,2023-09-02 13:00:00,male,15-30,4,1327
Centre Saint Martial,H&M,2023-09-02 13:00:00,unknown,0-15,4,1327
Centre Saint Martial,H&M,2023-09-02 13:00:00,female,30-60,4,1327
Centre Saint Martial,H&M,2023-09-02 14:00:00,unknown,30-60,6,1277
Centre Saint Martial,H&M,2023-09-02 14:00:00,male,60+,6,1277
Centre Saint Martial,H&M,2023-09-02 14:00:00,unknown,0-15,6,1277
Centre Saint Martial,H&M,2023-09-02 14:00:00,male,30-60,6,1277
Centre Saint Martial,H&M,2023-09-02 14:00:00,male,30-60,6,1277
Centre Saint Martial,H&M,2023-09-02 14:00:00,male,30-60,6,1277
Centre Saint Martial,H&M,2023-09-02 15:00:00,female,60+,8,928
Centre Saint Martial,H&M,2023-09-02 15:00:00,male,0-15,8,928
Centre Saint Martial,H&M,2023-09-02 15:00:00,unknown,15-30,8,928
Centre Saint Martial,H&M,2023-09-02 15:00:00,male,0-15,8,928
Centre Saint Martial,H&M,2023-09-02 15:00:00,male,30-60,8,928
Centre Saint Martial,H&M,2023-09-02 15:00:00,unknown,15-30,8,928
Centre Saint Martial,H&M,2023-09-02 15:00:00,female,60+,8,928
Centre Saint Martial,H&M,2023-09-02 15:00:00,female,60+,8,928
Centre Saint Martial,H&M,2023-09-02 16:00:00,unknown,30-60,12,1370
Centre Saint Martial,H&M,2023-09-02 16:00:00,female,30-60,12,1370
Centre Saint Martial,H&M,2023-09-02 16:00:00,female,0-15,12,1370
Centre Saint Martial,H&M,2023-09-02 16:00:00,unknown,15-30,12,1370
Centre Saint Martial,H&M,2023-09-02 16:00:00,male,30-60,12,1370
Centre Saint Martial,H&M,2023-09-02 16:00:00,female,30-60,12,1370
Centre Saint Martial,H&M,2023-09-02 16:00:00,unknown,30-60,12,1370
Centre Saint Martial,H&M,2023-09-02 16:00:00,female,30-60,12,1370
Centre Saint Martial,H&M,2023-09-02 16:00:00,male,0-15,12,1370
Centre Saint Martial,H&M,2023-09-02 16:00:00,male,15-30,12,1370
Centre Saint Martial,H&M,2023-09-02 16:00:00,unknown,60+,12,1370
Centre Saint Martial,H&M,2023-09-02 16:00:00,unknown,0-15,12,1370
Centre Saint Martial,H&M,2023-09-02 17:00:00,male,0-15,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,male,60+,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,female,0-15,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,female,0-15,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,male,0-15,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,female,60+,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,female,30-60,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,male,0-15,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,unknown,60+,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,female,15-30,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,male,0-15,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,female,0-15,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,female,30-60,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,male,15-30,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,female,15-30,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,unknown,0-15,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,female,0-15,18,763
Centre Saint Martial,H&M,2023-09-02 17:00:00,female,30-60,18,763
Centre Saint Martial,H&M,2023-09-02 18:00:00,male,30-60,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,male,0-15,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,female,30-60,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,male,0-15,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,female,30-60,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,male,30-60,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,male,0-15,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,unknown,15-30,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,unknown,60+,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,male,15-30,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,unknown,0-15,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,male,30-60,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,male,15-30,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,unknown,15-30,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,unknown,60+,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,unknown,0-15,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,unknown,15-30,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,male,0-15,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,male,30-60,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,unknown,60+,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,female,30-60,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,female,30-60,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,unknown,0-15,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,unknown,30-60,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,male,0-15,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,unknown,0-15,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,unknown,15-30,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,male,15-30,29,1203
Centre Saint Martial,H&M,2023-09-02 18:00:00,female,0-15,29,1203
Centre Saint Martial,H&M,2023-09-02 19:00:00,male,0-15,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,unknown,15-30,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,male,0-15,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,female,0-15,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,female,15-30,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,unknown,15-30,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,unknown,30-60,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,unknown,15-30,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,female,15-30,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,female,30-60,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,male,60+,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,unknown,0-15,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,unknown,15-30,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,unknown,15-30,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,female,15-30,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,unknown,0-15,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,female,60+,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,male,15-30,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,female,0-15,20,1708
Centre Saint Martial,H&M,2023-09-02 19:00:00,female,60+,20,1708
Centre Saint Martial,H&M,2023-09-02 20:00:00,unknown,30-60,3,1211
Centre Saint Martial,H&M,2023-09-02 20:00:00,male,60+,3,1211
Centre Saint Martial,H&M,2023-09-02 20:00:00,male,0-15,3,1211
Centre Saint Martial,H&M,2023-09-02 21:00:00,female,30-60,8,962
Centre Saint Martial,H&M,2023-09-02 21:00:00,unknown,15-30,8,962
Centre Saint Martial,H&M,2023-09-02 21:00:00,female,30-60,8,962
Centre Saint Martial,H&M,2023-09-02 21:00:00,female,30-60,8,962
Centre Saint Martial,H&M,2023-09-02 21:00:00,unknown,0-15,8,962
Centre Saint Martial,H&M,2023-09-02 21:00:00,unknown,60+,8,962
Centre Saint Martial,H&M,2023-09-02 21:00:00,male,60+,8,962
Centre Saint Martial,H&M,2023-09-02 21:00:00,female,15-30,8,962
Centre Saint Martial,H&M,2023-09-02 22:00:00,male,30-60,2,1215
Centre Saint Martial,H&M,2023-09-02 22:00:00,female,0-15,2,1215
Centre Saint Martial,H&M,2023-09-03 08:00:00,male,15-30,2,1365
Centre Saint Martial,H&M,2023-09-03 08:00:00,female,60+,2,1365
Centre Saint Martial,H&M,2023-09-03 09:00:00,unknown,15-30,4,616
Centre Saint Martial,H&M,2023-09-03 09:00:00,female,60+,4,616
Centre Saint Martial,H&M,2023-09-03 09:00:00,unknown,60+,4,616
Centre Saint Martial,H&M,2023-09-03 09:00:00,male,15-30,4,616
Centre Saint Martial,H&M,2023-09-03 10:00:00,male,60+,3,781
Centre Saint Martial,H&M,2023-09-03 10:00:00,unknown,60+,3,781
Centre Saint Martial,H&M,2023-09-03 10:00:00,male,30-60,3,781
Centre Saint Martial,H&M,2023-09-03 11:00:00,female,60+,5,1206
Centre Saint Martial,H&M,2023-09-03 11:00:00,female,15-30,5,1206
Centre Saint Martial,H&M,2023-09-03 11:00:00,female,0-15,5,1206
Centre Saint Martial,H&M,2023-09-03 11:00:00,unknown,15-30,5,1206
Centre Saint Martial,H&M,2023-09-03 11:00:00,female,30-60,5,1206
Centre Saint Martial,H&M,2023-09-03 12:00:00,female,15-30,5,1284
Centre Saint Martial,H&M,2023-09-03 12:00:00,female,0-15,5,1284
Centre Saint Martial,H&M,2023-09-03 12:00:00,unknown,30-60,5,1284
Centre Saint Martial,H&M,2023-09-03 12:00:00,unknown,30-60,5,1284
Centre Saint Martial,H&M,2023-09-03 12:00:00,male,60+,5,1284
Centre Saint Martial,H&M,2023-09-03 13:00:00,female,60+,7,1205
Centre Saint Martial,H&M,2023-09-03 13:00:00,female,30-60,7,1205
Centre Saint Martial,H&M,2023-09-03 13:00:00,female,0-15,7,1205
Centre Saint Martial,H&M,2023-09-03 13:00:00,male,0-15,7,1205
Centre Saint Martial,H&M,2023-09-03 13:00:00,male,60+,7,1205
Centre Saint Martial,H&M,2023-09-03 13:00:00,male,0-15,7,1205
Centre Saint Martial,H&M,2023-09-03 13:00:00,male,60+,7,1205
Centre Saint Martial,H&M,2023-09-03 14:00:00,unknown,15-30,6,1128
Centre Saint Martial,H&M,2023-09-03 14:00:00,female,0-15,6,1128
Centre Saint Martial,H&M,2023-09-03 14:00:00,female,15-30,6,1128
Centre Saint Martial,H&M,2023-09-03 14:00:00,female,30-60,6,1128
Centre Saint Martial,H&M,2023-09-03 14:00:00,unknown,60+,6,1128
Centre Saint Martial,H&M,2023-09-03 14:00:00,male,15-30,6,1128
Centre Saint Martial,H&M,2023-09-03 15:00:00,male,0-15,8,1285
Centre Saint Martial,H&M,2023-09-03 15:00:00,male,60+,8,1285
Centre Saint Martial,H&M,2023-09-03 15:00:00,unknown,60+,8,1285
Centre Saint Martial,H&M,2023-09-03 15:00:00,unknown,0-15,8,1285
Centre Saint Martial,H&M,2023-09-03 15:00:00,female,60+,8,1285
Centre Saint Martial,H&M,2023-09-03 15:00:00,unknown,0-15,8,1285
Centre Saint Martial,H&M,2023-09-03 15:00:00,male,0-15,8,1285
Centre Saint Martial,H&M,2023-09-03 15:00:00,female,0-15,8,1285
Centre Saint Martial,H&M,2023-09-03 16:00:00,female,60+,5,1659
Centre Saint Martial,H&M,2023-09-03 16:00:00,unknown,60+,5,1659
Centre Saint Martial,H&M,2023-09-03 16:00:00,female,30-60,5,1659
Centre Saint Martial,H&M,2023-09-03 16:00:00,male,15-30,5,1659
Centre Saint Martial,H&M,2023-09-03 16:00:00,female,30-60,5,1659
Centre Saint Martial,H&M,2023-09-03 17:00:00,male,60+,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,female,60+,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,unknown,30-60,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,female,0-15,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,female,15-30,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,female,60+,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,unknown,15-30,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,unknown,0-15,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,unknown,60+,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,female,0-15,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,female,0-15,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,female,15-30,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,male,15-30,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,unknown,30-60,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,unknown,30-60,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,female,15-30,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,male,60+,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,male,60+,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,male,30-60,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,male,30-60,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,unknown,0-15,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,male,60+,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,unknown,15-30,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,male,60+,25,1097
Centre Saint Martial,H&M,2023-09-03 17:00:00,unknown,60+,25,1097
Centre Saint Martial,H&M,2023-09-03 18:00:00,female,30-60,15,2140
Centre Saint Martial,H&M,2023-09-03 18:00:00,unknown,30-60,15,2140
Centre Saint Martial,H&M,2023-09-03 18:00:00,unknown,30-60,15,2140
Centre Saint Martial,H&M,2023-09-03 18:00:00,female,60+,15,2140
Centre Saint Martial,H&M,2023-09-03 18:00:00,female,15-30,15,2140
Centre Saint Martial,H&M,2023-09-03 18:00:00,female,30-60,15,2140
Centre Saint Martial,H&M,2023-09-03 18:00:00,female,60+,15,2140
Centre Saint Martial,H&M,2023-09-03 18:00:00,male,15-30,15,2140
Centre Saint Martial,H&M,2023-09-03 18:00:00,male,60+,15,2140
Centre Saint Martial,H&M,2023-09-03 18:00:00,male,15-30,15,2140
Centre Saint Martial,H&M,2023-09-03 18:00:00,female,60+,15,2140
Centre Saint Martial,H&M,2023-09-03 18:00:00,unknown,15-30,15,2140
Centre Saint Martial,H&M,2023-09-03 18:00:00,female,60+,15,2140
Centre Saint Martial,H&M,2023-09-03 18:00:00,female,30-60,15,2140
Centre Saint Martial,H&M,2023-09-03 18:00:00,male,15-30,15,2140
Centre Saint Martial,H&M,2023-09-03 19:00:00,female,0-15,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,female,30-60,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,female,15-30,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,unknown,0-15,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,male,60+,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,female,15-30,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,male,0-15,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,female,30-60,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,female,60+,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,male,30-60,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,female,0-15,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,unknown,0-15,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,unknown,0-15,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,female,60+,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,male,0-15,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,female,0-15,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,female,30-60,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,male,0-15,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,female,0-15,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,male,60+,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,male,30-60,23,1274
Centre Saint Martial,H&M,2023-09-03 19:00:00,female,0-15,23,1274
