mall_name,store_name,timestamp_hour,gender,age_range,visitors,avg_duration_seconds
Centre Saint Martial,H&M,2023-11-01 12:00:00,male,30-60,25,1710
Centre Saint Martial,H&M,2023-11-01 12:00:00,male,60+,25,1710
Centre Saint Martial,H&M,2023-11-01 12:00:00,unknown,30-60,25,1710
Centre Saint Martial,H&M,2023-11-01 13:00:00,unknown,60+,11,1632
Centre Saint Martial,H&M,2023-11-01 13:00:00,female,30-60,11,1632
Centre Saint Martial,H&M,2023-11-01 13:00:00,male,0-15,11,1632
Centre Saint Martial,H&M,2023-11-01 13:00:00,unknown,0-15,11,1632
Centre Saint Martial,H&M,2023-11-01 13:00:00,female,60+,11,1632
Centre Saint Martial,H&M,2023-11-01 13:00:00,unknown,15-30,11,1632
Centre Saint Martial,H&M,2023-11-01 13:00:00,male,15-30,11,1632
Centre Saint Martial,H&M,2023-11-01 13:00:00,unknown,0-15,11,1632
Centre Saint Martial,H&M,2023-11-01 13:00:00,female,0-15,11,1632
Centre Saint Martial,H&M,2023-11-01 13:00:00,female,60+,11,1632
Centre Saint Martial,H&M,2023-11-01 13:00:00,male,60+,11,1632
Centre Saint Martial,H&M,2023-11-01 14:00:00,unknown,60+,1,1738
Centre Saint Martial,H&M,2023-11-01 15:00:00,unknown,30-60,7,972
Centre Saint Martial,H&M,2023-11-01 15:00:00,unknown,15-30,7,972
Centre Saint Martial,H&M,2023-11-01 15:00:00,female,15-30,7,972
Centre Saint Martial,H&M,2023-11-01 15:00:00,female,15-30,7,972
Centre Saint Martial,H&M,2023-11-01 15:00:00,female,60+,7,972
Centre Saint Martial,H&M,2023-11-01 15:00:00,unknown,60+,7,972
Centre Saint Martial,H&M,2023-11-01 15:00:00,male,30-60,7,972
Centre Saint Martial,H&M,2023-11-01 16:00:00,female,30-60,8,873
Centre Saint Martial,H&M,2023-11-01 16:00:00,female,30-60,8,873
Centre Saint Martial,H&M,2023-11-01 16:00:00,unknown,30-60,8,873
Centre Saint Martial,H&M,2023-11-01 16:00:00,unknown,0-15,8,873
Centre Saint Martial,H&M,2023-11-01 16:00:00,male,15-30,8,873
Centre Saint Martial,H&M,2023-11-01 16:00:00,male,60+,8,873
Centre Saint Martial,H&M,2023-11-01 16:00:00,female,15-30,8,873
Centre Saint Martial,H&M,2023-11-01 16:00:00,male,0-15,8,873
Centre Saint Martial,H&M,2023-11-01 17:00:00,unknown,15-30,2,1483
Centre Saint Martial,H&M,2023-11-01 17:00:00,unknown,30-60,2,1483
Centre Saint Martial,H&M,2023-11-01 18:00:00,unknown,30-60,6,666
Centre Saint Martial,H&M,2023-11-01 18:00:00,unknown,0-15,6,666
Centre Saint Martial,H&M,2023-11-01 18:00:00,male,0-15,6,666
Centre Saint Martial,H&M,2023-11-01 18:00:00,unknown,0-15,6,666
Centre Saint Martial,H&M,2023-11-01 18:00:00,male,30-60,6,666
Centre Saint Martial,H&M,2023-11-01 18:00:00,female,60+,6,666
Centre Saint Martial,H&M,2023-11-01 19:00:00,female,60+,5,1318
Centre Saint Martial,H&M,2023-11-01 19:00:00,female,30-60,5,1318
Centre Saint Martial,H&M,2023-11-01 19:00:00,female,60+,5,1318
Centre Saint Martial,H&M,2023-11-01 19:00:00,female,15-30,5,1318
Centre Saint Martial,H&M,2023-11-01 19:00:00,male,60+,5,1318
Centre Saint Martial,H&M,2023-11-01 20:00:00,unknown,60+,7,381
Centre Saint Martial,H&M,2023-11-01 20:00:00,female,0-15,7,381
Centre Saint Martial,H&M,2023-11-01 20:00:00,female,15-30,7,381
Centre Saint Martial,H&M,2023-11-01 20:00:00,male,0-15,7,381
Centre Saint Martial,H&M,2023-11-01 20:00:00,male,15-30,7,381
Centre Saint Martial,H&M,2023-11-01 20:00:00,female,30-60,7,381
Centre Saint Martial,H&M,2023-11-01 20:00:00,unknown,0-15,7,381
Centre Saint Martial,H&M,2023-11-01 21:00:00,female,30-60,3,722
Centre Saint Martial,H&M,2023-11-01 21:00:00,unknown,60+,3,722
Centre Saint Martial,H&M,2023-11-01 21:00:00,female,0-15,3,722
Centre Saint Martial,H&M,2023-11-01 22:00:00,female,60+,5,1464
Centre Saint Martial,H&M,2023-11-01 22:00:00,male,15-30,5,1464
Centre Saint Martial,H&M,2023-11-01 22:00:00,female,0-15,5,1464
Centre Saint Martial,H&M,2023-11-01 22:00:00,unknown,60+,5,1464
Centre Saint Martial,H&M,2023-11-01 22:00:00,female,0-15,5,1464
Centre Saint Martial,H&M,2023-11-02 08:00:00,female,30-60,5,1248
Centre Saint Martial,H&M,2023-11-02 08:00:00,unknown,0-15,5,1248
Centre Saint Martial,H&M,2023-11-02 08:00:00,female,0-15,5,1248
Centre Saint Martial,H&M,2023-11-02 08:00:00,female,0-15,5,1248
Centre Saint Martial,H&M,2023-11-02 08:00:00,male,0-15,5,1248
Centre Saint Martial,H&M,2023-11-02 09:00:00,male,60+,4,1183
Centre Saint Martial,H&M,2023-11-02 09:00:00,unknown,60+,4,1183
Centre Saint Martial,H&M,2023-11-02 09:00:00,female,0-15,4,1183
Centre Saint Martial,H&M,2023-11-02 09:00:00,female,15-30,4,1183
Centre Saint Martial,H&M,2023-11-02 10:00:00,female,30-60,7,544
Centre Saint Martial,H&M,2023-11-02 10:00:00,female,60+,7,544
Centre Saint Martial,H&M,2023-11-02 10:00:00,female,60+,7,544
Centre Saint Martial,H&M,2023-11-02 10:00:00,male,30-60,7,544
Centre Saint Martial,H&M,2023-11-02 10:00:00,female,30-60,7,544
Centre Saint Martial,H&M,2023-11-02 10:00:00,unknown,60+,7,544
Centre Saint Martial,H&M,2023-11-02 10:00:00,unknown,30-60,7,544
Centre Saint Martial,H&M,2023-11-02 11:00:00,male,30-60,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,unknown,0-15,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,unknown,0-15,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,female,15-30,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,unknown,30-60,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,unknown,60+,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,male,15-30,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,unknown,60+,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,unknown,60+,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,unknown,30-60,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,unknown,60+,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,male,60+,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,male,0-15,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,male,0-15,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,unknown,0-15,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,female,0-15,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,male,60+,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,male,30-60,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,female,60+,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,female,30-60,21,1299
Centre Saint Martial,H&M,2023-11-02 11:00:00,male,60+,21,1299
Centre Saint Martial,H&M,2023-11-02 12:00:00,male,60+,10,1260
Centre Saint Martial,H&M,2023-11-02 12:00:00,female,60+,10,1260
Centre Saint Martial,H&M,2023-11-02 12:00:00,male,0-15,10,1260
Centre Saint Martial,H&M,2023-11-02 12:00:00,male,30-60,10,1260
Centre Saint Martial,H&M,2023-11-02 12:00:00,male,0-15,10,1260
Centre Saint Martial,H&M,2023-11-02 12:00:00,unknown,60+,10,1260
Centre Saint Martial,H&M,2023-11-02 12:00:00,male,15-30,10,1260
Centre Saint Martial,H&M,2023-11-02 12:00:00,male,30-60,10,1260
Centre Saint Martial,H&M,2023-11-02 12:00:00,male,60+,10,1260
Centre Saint Martial,H&M,2023-11-02 12:00:00,female,0-15,10,1260
Centre Saint Martial,H&M,2023-11-02 13:00:00,female,15-30,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,male,60+,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,unknown,30-60,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,unknown,60+,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,unknown,0-15,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,male,30-60,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,unknown,15-30,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,female,30-60,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,male,0-15,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,unknown,15-30,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,female,30-60,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,unknown,15-30,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,female,60+,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,unknown,60+,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,unknown,60+,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,female,15-30,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,male,15-30,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,female,0-15,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,male,30-60,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,female,60+,21,1365
Centre Saint Martial,H&M,2023-11-02 13:00:00,male,0-15,21,1365
Centre Saint Martial,H&M,2023-11-02 14:00:00,unknown,0-15,7,1506
Centre Saint Martial,H&M,2023-11-02 14:00:00,unknown,30-60,7,1506
Centre Saint Martial,H&M,2023-11-02 14:00:00,unknown,15-30,7,1506
Centre Saint Martial,H&M,2023-11-02 14:00:00,male,15-30,7,1506
Centre Saint Martial,H&M,2023-11-02 14:00:00,unknown,0-15,7,1506
Centre Saint Martial,H&M,2023-11-02 14:00:00,unknown,0-15,7,1506
Centre Saint Martial,H&M,2023-11-02 14:00:00,unknown,30-60,7,1506
Centre Saint Martial,H&M,2023-11-02 15:00:00,unknown,60+,6,1518
Centre Saint Martial,H&M,2023-11-02 15:00:00,unknown,15-30,6,1518
Centre Saint Martial,H&M,2023-11-02 15:00:00,female,0-15,6,1518
Centre Saint Martial,H&M,2023-11-02 15:00:00,male,60+,6,1518
Centre Saint Martial,H&M,2023-11-02 15:00:00,female,60+,6,1518
Centre Saint Martial,H&M,2023-11-02 15:00:00,female,30-60,6,1518
Centre Saint Martial,H&M,2023-11-02 16:00:00,female,0-15,1,858
Centre Saint Martial,H&M,2023-11-02 17:00:00,male,15-30,3,901
Centre Saint Martial,H&M,2023-11-02 17:00:00,unknown,30-60,3,901
Centre Saint Martial,H&M,2023-11-02 17:00:00,male,0-15,3,901
Centre Saint Martial,H&M,2023-11-02 18:00:00,male,60+,5,1694
Centre Saint Martial,H&M,2023-11-02 18:00:00,male,30-60,5,1694
Centre Saint Martial,H&M,2023-11-02 18:00:00,unknown,30-60,5,1694
Centre Saint Martial,H&M,2023-11-02 18:00:00,male,0-15,5,1694
Centre Saint Martial,H&M,2023-11-02 18:00:00,female,15-30,5,1694
Centre Saint Martial,H&M,2023-11-02 19:00:00,male,30-60,3,1171
Centre Saint Martial,H&M,2023-11-02 19:00:00,male,30-60,3,1171
Centre Saint Martial,H&M,2023-11-02 19:00:00,female,15-30,3,1171
Centre Saint Martial,H&M,2023-11-02 20:00:00,male,0-15,8,899
Centre Saint Martial,H&M,2023-11-02 20:00:00,male,30-60,8,899
Centre Saint Martial,H&M,2023-11-02 20:00:00,female,30-60,8,899
Centre Saint Martial,H&M,2023-11-02 20:00:00,female,0-15,8,899
Centre Saint Martial,H&M,2023-11-02 20:00:00,unknown,0-15,8,899
Centre Saint Martial,H&M,2023-11-02 20:00:00,female,15-30,8,899
Centre Saint Martial,H&M,2023-11-02 20:00:00,female,0-15,8,899
Centre Saint Martial,H&M,2023-11-02 20:00:00,unknown,15-30,8,899
Centre Saint Martial,H&M,2023-11-02 21:00:00,female,60+,6,1031
Centre Saint Martial,H&M,2023-11-02 21:00:00,male,15-30,6,1031
Centre Saint Martial,H&M,2023-11-02 21:00:00,unknown,0-15,6,1031
Centre Saint Martial,H&M,2023-11-02 21:00:00,male,60+,6,1031
Centre Saint Martial,H&M,2023-11-02 21:00:00,female,60+,6,1031
Centre Saint Martial,H&M,2023-11-02 21:00:00,unknown,60+,6,1031
Centre Saint Martial,H&M,2023-11-02 22:00:00,female,30-60,8,1944
Centre Saint Martial,H&M,2023-11-02 22:00:00,female,0-15,8,1944
Centre Saint Martial,H&M,2023-11-02 22:00:00,unknown,30-60,8,1944
Centre Saint Martial,H&M,2023-11-02 22:00:00,unknown,30-60,8,1944
Centre Saint Martial,H&M,2023-11-02 22:00:00,female,15-30,8,1944
Centre Saint Martial,H&M,2023-11-02 22:00:00,unknown,15-30,8,1944
Centre Saint Martial,H&M,2023-11-02 22:00:00,male,15-30,8,1944
Centre Saint Martial,H&M,2023-11-02 22:00:00,male,0-15,8,1944
Centre Saint Martial,H&M,2023-11-03 08:00:00,female,15-30,5,1928
Centre Saint Martial,H&M,2023-11-03 08:00:00,female,15-30,5,1928
Centre Saint Martial,H&M,2023-11-03 08:00:00,unknown,60+,5,1928
Centre Saint Martial,H&M,2023-11-03 08:00:00,unknown,0-15,5,1928
Centre Saint Martial,H&M,2023-11-03 08:00:00,unknown,15-30,5,1928
Centre Saint Martial,H&M,2023-11-03 09:00:00,male,15-30,7,1062
Centre Saint Martial,H&M,2023-11-03 09:00:00,unknown,15-30,7,1062
Centre Saint Martial,H&M,2023-11-03 09:00:00,unknown,15-30,7,1062
Centre Saint Martial,H&M,2023-11-03 09:00:00,female,30-60,7,1062
Centre Saint Martial,H&M,2023-11-03 09:00:00,unknown,15-30,7,1062
Centre Saint Martial,H&M,2023-11-03 09:00:00,male,0-15,7,1062
Centre Saint Martial,H&M,2023-11-03 09:00:00,female,30-60,7,1062
Centre Saint Martial,H&M,2023-11-03 10:00:00,female,60+,2,1242
Centre Saint Martial,H&M,2023-11-03 10:00:00,female,0-15,2,1242
Centre Saint Martial,H&M,2023-11-03 11:00:00,unknown,30-60,14,1400
Centre Saint Martial,H&M,2023-11-03 11:00:00,unknown,0-15,14,1400
Centre Saint Martial,H&M,2023-11-03 11:00:00,male,60+,14,1400
Centre Saint Martial,H&M,2023-11-03 11:00:00,male,60+,14,1400
Centre Saint Martial,H&M,2023-11-03 11:00:00,unknown,60+,14,1400
Centre Saint Martial,H&M,2023-11-03 11:00:00,female,0-15,14,1400
Centre Saint Martial,H&M,2023-11-03 11:00:00,female,30-60,14,1400
Centre Saint Martial,H&M,2023-11-03 11:00:00,female,0-15,14,1400
Centre Saint Martial,H&M,2023-11-03 11:00:00,male,30-60,14,1400
Centre Saint Martial,H&M,2023-11-03 11:00:00,female,15-30,14,1400
Centre Saint Martial,H&M,2023-11-03 11:00:00,female,60+,14,1400
Centre Saint Martial,H&M,2023-11-03 11:00:00,female,30-60,14,1400
Centre Saint Martial,H&M,2023-11-03 11:00:00,male,60+,14,1400
Centre Saint Martial,H&M,2023-11-03 11:00:00,male,60+,14,1400
Centre Saint Martial,H&M,2023-11-03 12:00:00,female,30-60,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,female,0-15,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,female,60+,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,male,30-60,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,male,0-15,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,unknown,30-60,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,female,60+,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,female,0-15,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,female,30-60,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,female,15-30,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,female,60+,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,unknown,15-30,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,male,15-30,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,male,60+,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,male,60+,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,female,15-30,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,unknown,15-30,18,780
Centre Saint Martial,H&M,2023-11-03 12:00:00,male,0-15,18,780
Centre Saint Martial,H&M,2023-11-03 13:00:00,unknown,15-30,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,female,15-30,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,female,15-30,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,male,15-30,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,male,0-15,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,male,0-15,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,male,60+,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,female,60+,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,male,0-15,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,unknown,0-15,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,unknown,30-60,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,unknown,0-15,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,female,15-30,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,unknown,30-60,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,unknown,60+,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,male,15-30,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,unknown,15-30,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,unknown,15-30,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,male,0-15,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,female,0-15,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,unknown,30-60,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,male,30-60,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,unknown,60+,24,792
Centre Saint Martial,H&M,2023-11-03 13:00:00,unknown,15-30,24,792
Centre Saint Martial,H&M,2023-11-03 14:00:00,unknown,60+,4,1368
Centre Saint Martial,H&M,2023-11-03 14:00:00,unknown,0-15,4,1368
Centre Saint Martial,H&M,2023-11-03 14:00:00,female,15-30,4,1368
Centre Saint Martial,H&M,2023-11-03 14:00:00,male,30-60,4,1368
Centre Saint Martial,H&M,2023-11-03 15:00:00,unknown,60+,6,1260
Centre Saint Martial,H&M,2023-11-03 15:00:00,male,15-30,6,1260
Centre Saint Martial,H&M,2023-11-03 15:00:00,female,0-15,6,1260
Centre Saint Martial,H&M,2023-11-03 15:00:00,unknown,15-30,6,1260
Centre Saint Martial,H&M,2023-11-03 15:00:00,unknown,0-15,6,1260
Centre Saint Martial,H&M,2023-11-03 15:00:00,female,15-30,6,1260
Centre Saint Martial,H&M,2023-11-03 16:00:00,female,0-15,5,1169
Centre Saint Martial,H&M,2023-11-03 16:00:00,female,60+,5,1169
Centre Saint Martial,H&M,2023-11-03 16:00:00,male,30-60,5,1169
Centre Saint Martial,H&M,2023-11-03 16:00:00,unknown,60+,5,1169
Centre Saint Martial,H&M,2023-11-03 16:00:00,female,0-15,5,1169
Centre Saint Martial,H&M,2023-11-03 17:00:00,unknown,15-30,5,1250
Centre Saint Martial,H&M,2023-11-03 17:00:00,unknown,0-15,5,1250
Centre Saint Martial,H&M,2023-11-03 17:00:00,female,15-30,5,1250
Centre Saint Martial,H&M,2023-11-03 17:00:00,unknown,0-15,5,1250
Centre Saint Martial,H&M,2023-11-03 17:00:00,male,15-30,5,1250
Centre Saint Martial,H&M,2023-11-03 18:00:00,unknown,0-15,6,1004
Centre Saint Martial,H&M,2023-11-03 18:00:00,male,30-60,6,1004
Centre Saint Martial,H&M,2023-11-03 18:00:00,female,60+,6,1004
Centre Saint Martial,H&M,2023-11-03 18:00:00,female,15-30,6,1004
Centre Saint Martial,H&M,2023-11-03 18:00:00,female,60+,6,1004
Centre Saint Martial,H&M,2023-11-03 18:00:00,male,60+,6,1004
Centre Saint Martial,H&M,2023-11-03 19:00:00,female,60+,4,779
Centre Saint Martial,H&M,2023-11-03 19:00:00,female,30-60,4,779
Centre Saint Martial,H&M,2023-11-03 19:00:00,female,60+,4,779
Centre Saint Martial,H&M,2023-11-03 19:00:00,unknown,15-30,4,779
Centre Saint Martial,H&M,2023-11-03 20:00:00,male,15-30,5,1118
Centre Saint Martial,H&M,2023-11-03 20:00:00,male,15-30,5,1118
Centre Saint Martial,H&M,2023-11-03 20:00:00,unknown,30-60,5,1118
Centre Saint Martial,H&M,2023-11-03 20:00:00,unknown,0-15,5,1118
Centre Saint Martial,H&M,2023-11-03 20:00:00,female,15-30,5,1118
Centre Saint Martial,H&M,2023-11-03 21:00:00,unknown,30-60,6,1658
Centre Saint Martial,H&M,2023-11-03 21:00:00,female,15-30,6,1658
Centre Saint Martial,H&M,2023-11-03 21:00:00,female,30-60,6,1658
Centre Saint Martial,H&M,2023-11-03 21:00:00,unknown,30-60,6,1658
Centre Saint Martial,H&M,2023-11-03 21:00:00,female,0-15,6,1658
Centre Saint Martial,H&M,2023-11-03 21:00:00,female,30-60,6,1658
Centre Saint Martial,H&M,2023-11-03 22:00:00,unknown,60+,6,572
Centre Saint Martial,H&M,2023-11-03 22:00:00,female,0-15,6,572
Centre Saint Martial,H&M,2023-11-03 22:00:00,female,60+,6,572
Centre Saint Martial,H&M,2023-11-03 22:00:00,male,0-15,6,572
Centre Saint Martial,H&M,2023-11-03 22:00:00,male,30-60,6,572
Centre Saint Martial,H&M,2023-11-03 22:00:00,unknown,60+,6,572
Centre Saint Martial,H&M,2023-11-04 08:00:00,male,30-60,4,991
Centre Saint Martial,H&M,2023-11-04 08:00:00,unknown,0-15,4,991
Centre Saint Martial,H&M,2023-11-04 08:00:00,unknown,60+,4,991
Centre Saint Martial,H&M,2023-11-04 08:00:00,female,0-15,4,991
Centre Saint Martial,H&M,2023-11-04 09:00:00,female,15-30,7,1885
Centre Saint Martial,H&M,2023-11-04 09:00:00,male,60+,7,1885
Centre Saint Martial,H&M,2023-11-04 09:00:00,female,30-60,7,1885
Centre Saint Martial,H&M,2023-11-04 09:00:00,female,60+,7,1885
Centre Saint Martial,H&M,2023-11-04 09:00:00,female,60+,7,1885
Centre Saint Martial,H&M,2023-11-04 09:00:00,unknown,15-30,7,1885
Centre Saint Martial,H&M,2023-11-04 09:00:00,female,30-60,7,1885
Centre Saint Martial,H&M,2023-11-04 10:00:00,unknown,60+,1,1063
Centre Saint Martial,H&M,2023-11-04 11:00:00,unknown,30-60,32,1567
Centre Saint Martial,H&M,2023-11-04 11:00:00,unknown,30-60,32,1567
Centre Saint Martial,H&M,2023-11-04 11:00:00,female,60+,32,1567
Centre Saint Martial,H&M,2023-11-04 11:00:00,unknown,60+,32,1567
Centre Saint Martial,H&M,2023-11-04 11:00:00,unknown,0-15,32,1567
Centre Saint Martial,H&M,2023-11-04 11:00:00,female,30-60,32,1567
Centre Saint Martial,H&M,2023-11-04 11:00:00,male,0-15,32,1567
Centre Saint Martial,H&M,2023-11-04 11:00:00,female,0-15,32,1567
Centre Saint Martial,H&M,2023-11-04 11:00:00,female,0-15,32,1567
Centre Saint Martial,H&M,2023-11-04 11:00:00,female,15-30,32,1567
Centre Saint Martial,H&M,2023-11-04 11:00:00,male,60+,32,1567
Centre Saint Martial,H&M,2023-11-04 11:00:00,unknown,0-15,32,1567
Centre Saint Martial,H&M,2023-11-04 11:00:00,female,60+,32,1567
