mall_name,store_name,timestamp_hour,gender,age_range,visitors,avg_duration_seconds
Centre Saint Martial,H&M,2024-11-01 21:00:00,male,30-60,6,319
Centre Saint Martial,H&M,2024-11-01 21:00:00,unknown,60+,6,319
Centre Saint Martial,H&M,2024-11-01 21:00:00,female,60+,6,319
Centre Saint Martial,H&M,2024-11-01 22:00:00,male,60+,5,357
Centre Saint Martial,H&M,2024-11-01 22:00:00,male,0-15,5,357
Centre Saint Martial,H&M,2024-11-01 22:00:00,female,60+,5,357
Centre Saint Martial,H&M,2024-11-01 22:00:00,female,0-15,5,357
Centre Saint Martial,H&M,2024-11-01 22:00:00,unknown,0-15,5,357
Centre Saint Martial,H&M,2024-11-02 08:00:00,female,30-60,7,355
Centre Saint Martial,H&M,2024-11-02 08:00:00,male,0-15,7,355
Centre Saint Martial,H&M,2024-11-02 08:00:00,male,0-15,7,355
Centre Saint Martial,H&M,2024-11-02 08:00:00,unknown,60+,7,355
Centre Saint Martial,H&M,2024-11-02 08:00:00,unknown,0-15,7,355
Centre Saint Martial,H&M,2024-11-02 08:00:00,male,30-60,7,355
Centre Saint Martial,H&M,2024-11-02 08:00:00,male,15-30,7,355
Centre Saint Martial,H&M,2024-11-02 09:00:00,female,15-30,3,226
Centre Saint Martial,H&M,2024-11-02 09:00:00,unknown,30-60,3,226
Centre Saint Martial,H&M,2024-11-02 09:00:00,male,15-30,3,226
Centre Saint Martial,H&M,2024-11-02 10:00:00,unknown,30-60,6,375
Centre Saint Martial,H&M,2024-11-02 10:00:00,female,0-15,6,375
Centre Saint Martial,H&M,2024-11-02 10:00:00,male,60+,6,375
Centre Saint Martial,H&M,2024-11-02 10:00:00,female,15-30,6,375
Centre Saint Martial,H&M,2024-11-02 10:00:00,female,60+,6,375
Centre Saint Martial,H&M,2024-11-02 10:00:00,male,30-60,6,375
Centre Saint Martial,H&M,2024-11-02 11:00:00,male,30-60,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,female,15-30,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,unknown,60+,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,male,0-15,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,unknown,15-30,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,unknown,0-15,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,female,60+,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,male,60+,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,male,0-15,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,male,15-30,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,female,30-60,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,unknown,60+,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,female,0-15,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,male,60+,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,male,15-30,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,female,15-30,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,unknown,60+,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,male,60+,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,male,30-60,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,male,0-15,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,female,30-60,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,unknown,30-60,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,unknown,15-30,24,286
Centre Saint Martial,H&M,2024-11-02 11:00:00,unknown,15-30,24,286
Centre Saint Martial,H&M,2024-11-02 12:00:00,unknown,0-15,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,female,0-15,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,female,30-60,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,female,0-15,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,unknown,30-60,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,unknown,0-15,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,female,30-60,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,unknown,60+,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,male,60+,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,unknown,15-30,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,male,60+,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,unknown,60+,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,male,15-30,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,unknown,60+,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,unknown,30-60,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,male,15-30,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,unknown,60+,18,171
Centre Saint Martial,H&M,2024-11-02 12:00:00,male,30-60,18,171
Centre Saint Martial,H&M,2024-11-02 13:00:00,unknown,15-30,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,female,30-60,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,unknown,0-15,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,male,30-60,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,male,0-15,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,unknown,30-60,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,male,15-30,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,male,0-15,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,female,60+,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,male,60+,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,male,0-15,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,female,0-15,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,unknown,0-15,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,male,30-60,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,unknown,30-60,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,unknown,15-30,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,unknown,15-30,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,female,0-15,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,unknown,30-60,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,male,60+,21,329
Centre Saint Martial,H&M,2024-11-02 13:00:00,male,15-30,21,329
Centre Saint Martial,H&M,2024-11-02 14:00:00,male,15-30,7,385
Centre Saint Martial,H&M,2024-11-02 14:00:00,female,0-15,7,385
Centre Saint Martial,H&M,2024-11-02 14:00:00,female,15-30,7,385
Centre Saint Martial,H&M,2024-11-02 14:00:00,unknown,0-15,7,385
Centre Saint Martial,H&M,2024-11-02 14:00:00,unknown,60+,7,385
Centre Saint Martial,H&M,2024-11-02 14:00:00,unknown,30-60,7,385
Centre Saint Martial,H&M,2024-11-02 14:00:00,unknown,0-15,7,385
Centre Saint Martial,H&M,2024-11-02 15:00:00,unknown,15-30,4,365
Centre Saint Martial,H&M,2024-11-02 15:00:00,unknown,30-60,4,365
Centre Saint Martial,H&M,2024-11-02 15:00:00,unknown,0-15,4,365
Centre Saint Martial,H&M,2024-11-02 15:00:00,male,30-60,4,365
Centre Saint Martial,H&M,2024-11-02 16:00:00,unknown,0-15,5,1
Centre Saint Martial,H&M,2024-11-02 16:00:00,unknown,60+,5,1
Centre Saint Martial,H&M,2024-11-02 16:00:00,male,0-15,5,1
Centre Saint Martial,H&M,2024-11-02 16:00:00,unknown,0-15,5,1
Centre Saint Martial,H&M,2024-11-02 16:00:00,male,30-60,5,1
Centre Saint Martial,H&M,2024-11-02 17:00:00,male,0-15,4,414
Centre Saint Martial,H&M,2024-11-02 17:00:00,male,60+,4,414
Centre Saint Martial,H&M,2024-11-02 17:00:00,female,0-15,4,414
Centre Saint Martial,H&M,2024-11-02 17:00:00,male,0-15,4,414
Centre Saint Martial,H&M,2024-11-02 18:00:00,female,30-60,4,470
Centre Saint Martial,H&M,2024-11-02 18:00:00,female,0-15,4,470
Centre Saint Martial,H&M,2024-11-02 18:00:00,female,30-60,4,470
Centre Saint Martial,H&M,2024-11-02 18:00:00,male,60+,4,470
Centre Saint Martial,H&M,2024-11-02 19:00:00,unknown,0-15,12,345
Centre Saint Martial,H&M,2024-11-02 19:00:00,unknown,30-60,12,345
Centre Saint Martial,H&M,2024-11-02 19:00:00,female,0-15,12,345
Centre Saint Martial,H&M,2024-11-02 19:00:00,unknown,60+,12,345
Centre Saint Martial,H&M,2024-11-02 19:00:00,male,60+,12,345
Centre Saint Martial,H&M,2024-11-02 19:00:00,unknown,60+,12,345
Centre Saint Martial,H&M,2024-11-02 19:00:00,male,60+,12,345
Centre Saint Martial,H&M,2024-11-02 19:00:00,male,30-60,12,345
Centre Saint Martial,H&M,2024-11-02 19:00:00,unknown,30-60,12,345
Centre Saint Martial,H&M,2024-11-02 19:00:00,unknown,60+,12,345
Centre Saint Martial,H&M,2024-11-02 19:00:00,male,30-60,12,345
Centre Saint Martial,H&M,2024-11-02 19:00:00,male,60+,12,345
Centre Saint Martial,H&M,2024-11-02 20:00:00,female,60+,4,289
Centre Saint Martial,H&M,2024-11-02 20:00:00,male,60+,4,289
Centre Saint Martial,H&M,2024-11-02 20:00:00,unknown,60+,4,289
Centre Saint Martial,H&M,2024-11-02 20:00:00,unknown,60+,4,289
Centre Saint Martial,H&M,2024-11-02 21:00:00,unknown,60+,4,178
Centre Saint Martial,H&M,2024-11-02 21:00:00,unknown,60+,4,178
Centre Saint Martial,H&M,2024-11-02 21:00:00,male,15-30,4,178
Centre Saint Martial,H&M,2024-11-02 21:00:00,unknown,15-30,4,178
Centre Saint Martial,H&M,2024-11-02 22:00:00,female,0-15,1,253
Centre Saint Martial,H&M,2024-11-03 08:00:00,male,0-15,6,167
Centre Saint Martial,H&M,2024-11-03 08:00:00,unknown,0-15,6,167
Centre Saint Martial,H&M,2024-11-03 08:00:00,female,30-60,6,167
Centre Saint Martial,H&M,2024-11-03 08:00:00,male,0-15,6,167
Centre Saint Martial,H&M,2024-11-03 08:00:00,male,30-60,6,167
Centre Saint Martial,H&M,2024-11-03 08:00:00,unknown,30-60,6,167
Centre Saint Martial,H&M,2024-11-03 09:00:00,male,15-30,5,255
Centre Saint Martial,H&M,2024-11-03 09:00:00,unknown,60+,5,255
Centre Saint Martial,H&M,2024-11-03 09:00:00,male,0-15,5,255
Centre Saint Martial,H&M,2024-11-03 09:00:00,unknown,30-60,5,255
Centre Saint Martial,H&M,2024-11-03 09:00:00,female,0-15,5,255
Centre Saint Martial,H&M,2024-11-03 10:00:00,unknown,0-15,5,303
Centre Saint Martial,H&M,2024-11-03 10:00:00,unknown,60+,5,303
Centre Saint Martial,H&M,2024-11-03 10:00:00,unknown,60+,5,303
Centre Saint Martial,H&M,2024-11-03 10:00:00,female,30-60,5,303
Centre Saint Martial,H&M,2024-11-03 10:00:00,male,60+,5,303
Centre Saint Martial,H&M,2024-11-03 11:00:00,female,15-30,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,female,15-30,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,female,60+,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,female,30-60,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,male,30-60,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,female,0-15,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,male,30-60,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,male,15-30,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,male,30-60,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,female,0-15,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,male,0-15,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,male,60+,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,male,0-15,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,unknown,30-60,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,male,15-30,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,male,0-15,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,unknown,60+,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,male,30-60,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,unknown,0-15,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,female,30-60,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,unknown,60+,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,female,15-30,23,356
Centre Saint Martial,H&M,2024-11-03 11:00:00,male,0-15,23,356
Centre Saint Martial,H&M,2024-11-03 12:00:00,male,0-15,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,unknown,30-60,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,female,15-30,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,female,15-30,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,female,0-15,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,female,30-60,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,unknown,60+,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,female,30-60,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,male,15-30,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,male,15-30,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,unknown,15-30,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,male,15-30,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,female,30-60,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,unknown,60+,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,male,30-60,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,female,30-60,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,female,0-15,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,male,0-15,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,female,0-15,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,male,30-60,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,female,60+,22,262
Centre Saint Martial,H&M,2024-11-03 12:00:00,unknown,30-60,22,262
Centre Saint Martial,H&M,2024-11-03 13:00:00,male,0-15,14,218
Centre Saint Martial,H&M,2024-11-03 13:00:00,female,30-60,14,218
Centre Saint Martial,H&M,2024-11-03 13:00:00,male,0-15,14,218
Centre Saint Martial,H&M,2024-11-03 13:00:00,male,0-15,14,218
Centre Saint Martial,H&M,2024-11-03 13:00:00,female,15-30,14,218
Centre Saint Martial,H&M,2024-11-03 13:00:00,female,30-60,14,218
Centre Saint Martial,H&M,2024-11-03 13:00:00,male,15-30,14,218
Centre Saint Martial,H&M,2024-11-03 13:00:00,male,60+,14,218
Centre Saint Martial,H&M,2024-11-03 13:00:00,female,60+,14,218
Centre Saint Martial,H&M,2024-11-03 13:00:00,male,15-30,14,218
Centre Saint Martial,H&M,2024-11-03 13:00:00,female,0-15,14,218
Centre Saint Martial,H&M,2024-11-03 13:00:00,female,30-60,14,218
Centre Saint Martial,H&M,2024-11-03 13:00:00,male,60+,14,218
Centre Saint Martial,H&M,2024-11-03 13:00:00,male,0-15,14,218
Centre Saint Martial,H&M,2024-11-03 14:00:00,female,15-30,6,260
Centre Saint Martial,H&M,2024-11-03 14:00:00,female,0-15,6,260
Centre Saint Martial,H&M,2024-11-03 14:00:00,female,60+,6,260
Centre Saint Martial,H&M,2024-11-03 14:00:00,male,0-15,6,260
Centre Saint Martial,H&M,2024-11-03 14:00:00,unknown,15-30,6,260
Centre Saint Martial,H&M,2024-11-03 14:00:00,unknown,30-60,6,260
Centre Saint Martial,H&M,2024-11-03 15:00:00,female,15-30,5,270
Centre Saint Martial,H&M,2024-11-03 15:00:00,male,0-15,5,270
Centre Saint Martial,H&M,2024-11-03 15:00:00,female,15-30,5,270
Centre Saint Martial,H&M,2024-11-03 15:00:00,male,60+,5,270
Centre Saint Martial,H&M,2024-11-03 15:00:00,female,0-15,5,270
Centre Saint Martial,H&M,2024-11-03 16:00:00,unknown,30-60,3,304
Centre Saint Martial,H&M,2024-11-03 16:00:00,female,60+,3,304
Centre Saint Martial,H&M,2024-11-03 16:00:00,male,60+,3,304
Centre Saint Martial,H&M,2024-11-03 17:00:00,female,60+,5,329
Centre Saint Martial,H&M,2024-11-03 17:00:00,male,0-15,5,329
Centre Saint Martial,H&M,2024-11-03 17:00:00,male,30-60,5,329
Centre Saint Martial,H&M,2024-11-03 17:00:00,female,30-60,5,329
Centre Saint Martial,H&M,2024-11-03 17:00:00,unknown,15-30,5,329
Centre Saint Martial,H&M,2024-11-03 18:00:00,male,15-30,8,252
Centre Saint Martial,H&M,2024-11-03 18:00:00,male,60+,8,252
Centre Saint Martial,H&M,2024-11-03 18:00:00,unknown,0-15,8,252
Centre Saint Martial,H&M,2024-11-03 18:00:00,male,0-15,8,252
Centre Saint Martial,H&M,2024-11-03 18:00:00,female,0-15,8,252
Centre Saint Martial,H&M,2024-11-03 18:00:00,female,0-15,8,252
Centre Saint Martial,H&M,2024-11-03 18:00:00,female,15-30,8,252
Centre Saint Martial,H&M,2024-11-03 18:00:00,unknown,60+,8,252
Centre Saint Martial,H&M,2024-11-03 19:00:00,female,60+,3,393
Centre Saint Martial,H&M,2024-11-03 19:00:00,unknown,60+,3,393
Centre Saint Martial,H&M,2024-11-03 19:00:00,female,60+,3,393
Centre Saint Martial,H&M,2024-11-03 20:00:00,male,30-60,5,394
Centre Saint Martial,H&M,2024-11-03 20:00:00,female,60+,5,394
Centre Saint Martial,H&M,2024-11-03 20:00:00,unknown,60+,5,394
Centre Saint Martial,H&M,2024-11-03 20:00:00,male,0-15,5,394
Centre Saint Martial,H&M,2024-11-03 20:00:00,unknown,0-15,5,394
Centre Saint Martial,H&M,2024-11-03 21:00:00,male,0-15,6,296
Centre Saint Martial,H&M,2024-11-03 21:00:00,female,30-60,6,296
Centre Saint Martial,H&M,2024-11-03 21:00:00,female,60+,6,296
Centre Saint Martial,H&M,2024-11-03 21:00:00,female,15-30,6,296
Centre Saint Martial,H&M,2024-11-03 21:00:00,unknown,0-15,6,296
Centre Saint Martial,H&M,2024-11-03 21:00:00,unknown,60+,6,296
Centre Saint Martial,H&M,2024-11-03 22:00:00,female,0-15,6,362
Centre Saint Martial,H&M,2024-11-03 22:00:00,male,0-15,6,362
Centre Saint Martial,H&M,2024-11-03 22:00:00,male,60+,6,362
Centre Saint Martial,H&M,2024-11-03 22:00:00,male,0-15,6,362
Centre Saint Martial,H&M,2024-11-03 22:00:00,unknown,15-30,6,362
Centre Saint Martial,H&M,2024-11-03 22:00:00,unknown,60+,6,362
Centre Saint Martial,H&M,2024-11-04 08:00:00,female,30-60,5,423
Centre Saint Martial,H&M,2024-11-04 08:00:00,male,0-15,5,423
Centre Saint Martial,H&M,2024-11-04 08:00:00,unknown,60+,5,423
Centre Saint Martial,H&M,2024-11-04 08:00:00,unknown,60+,5,423
Centre Saint Martial,H&M,2024-11-04 08:00:00,unknown,0-15,5,423
Centre Saint Martial,H&M,2024-11-04 09:00:00,male,0-15,5,436
Centre Saint Martial,H&M,2024-11-04 09:00:00,female,30-60,5,436
Centre Saint Martial,H&M,2024-11-04 09:00:00,female,15-30,5,436
Centre Saint Martial,H&M,2024-11-04 09:00:00,unknown,60+,5,436
Centre Saint Martial,H&M,2024-11-04 09:00:00,unknown,30-60,5,436
Centre Saint Martial,H&M,2024-11-04 10:00:00,male,30-60,1,316
Centre Saint Martial,H&M,2024-11-04 11:00:00,female,60+,26,96
Centre Saint Martial,H&M,2024-11-04 11:00:00,unknown,30-60,26,96
Centre Saint Martial,H&M,2024-11-04 11:00:00,male,60+,26,96
Centre Saint Martial,H&M,2024-11-04 11:00:00,female,60+,26,96
Centre Saint Martial,H&M,2024-11-04 11:00:00,male,15-30,26,96
Centre Saint Martial,H&M,2024-11-04 11:00:00,female,60+,26,96
Centre Saint Martial,H&M,2024-11-04 11:00:00,unknown,0-15,26,96
Centre Saint Martial,H&M,2024-11-04 11:00:00,female,0-15,26,96
