mall_name,store_name,timestamp_hour,gender,age_range,visitors,avg_duration_seconds
Centre Saint Martial,H&M,2024-02-01 18:00:00,female,0-15,21,1309
Centre Saint Martial,H&M,2024-02-01 18:00:00,male,15-30,21,1309
Centre Saint Martial,H&M,2024-02-01 18:00:00,female,0-15,21,1309
Centre Saint Martial,H&M,2024-02-01 18:00:00,unknown,0-15,21,1309
Centre Saint Martial,H&M,2024-02-01 19:00:00,male,15-30,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,unknown,30-60,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,male,15-30,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,male,15-30,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,male,60+,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,female,15-30,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,unknown,0-15,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,female,15-30,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,unknown,0-15,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,female,0-15,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,male,15-30,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,female,0-15,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,female,0-15,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,male,60+,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,male,60+,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,male,60+,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,female,30-60,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,female,30-60,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,male,0-15,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,female,15-30,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,female,0-15,22,1132
Centre Saint Martial,H&M,2024-02-01 19:00:00,unknown,0-15,22,1132
Centre Saint Martial,H&M,2024-02-01 20:00:00,male,30-60,5,604
Centre Saint Martial,H&M,2024-02-01 20:00:00,male,15-30,5,604
Centre Saint Martial,H&M,2024-02-01 20:00:00,female,30-60,5,604
Centre Saint Martial,H&M,2024-02-01 20:00:00,female,0-15,5,604
Centre Saint Martial,H&M,2024-02-01 20:00:00,female,60+,5,604
Centre Saint Martial,H&M,2024-02-01 21:00:00,male,15-30,1,1166
Centre Saint Martial,H&M,2024-02-01 22:00:00,unknown,15-30,4,1443
Centre Saint Martial,H&M,2024-02-01 22:00:00,male,15-30,4,1443
Centre Saint Martial,H&M,2024-02-01 22:00:00,male,0-15,4,1443
Centre Saint Martial,H&M,2024-02-01 22:00:00,female,30-60,4,1443
Centre Saint Martial,H&M,2024-02-02 08:00:00,female,60+,6,1564
Centre Saint Martial,H&M,2024-02-02 08:00:00,unknown,0-15,6,1564
Centre Saint Martial,H&M,2024-02-02 08:00:00,female,0-15,6,1564
Centre Saint Martial,H&M,2024-02-02 08:00:00,male,30-60,6,1564
Centre Saint Martial,H&M,2024-02-02 08:00:00,unknown,15-30,6,1564
Centre Saint Martial,H&M,2024-02-02 08:00:00,unknown,0-15,6,1564
Centre Saint Martial,H&M,2024-02-02 09:00:00,female,30-60,7,1264
Centre Saint Martial,H&M,2024-02-02 09:00:00,unknown,15-30,7,1264
Centre Saint Martial,H&M,2024-02-02 09:00:00,unknown,15-30,7,1264
Centre Saint Martial,H&M,2024-02-02 09:00:00,female,0-15,7,1264
Centre Saint Martial,H&M,2024-02-02 09:00:00,female,15-30,7,1264
Centre Saint Martial,H&M,2024-02-02 09:00:00,unknown,30-60,7,1264
Centre Saint Martial,H&M,2024-02-02 09:00:00,unknown,0-15,7,1264
Centre Saint Martial,H&M,2024-02-02 10:00:00,unknown,0-15,2,1144
Centre Saint Martial,H&M,2024-02-02 10:00:00,unknown,60+,2,1144
Centre Saint Martial,H&M,2024-02-02 11:00:00,unknown,30-60,9,860
Centre Saint Martial,H&M,2024-02-02 11:00:00,unknown,15-30,9,860
Centre Saint Martial,H&M,2024-02-02 11:00:00,female,15-30,9,860
Centre Saint Martial,H&M,2024-02-02 11:00:00,female,0-15,9,860
Centre Saint Martial,H&M,2024-02-02 11:00:00,male,15-30,9,860
Centre Saint Martial,H&M,2024-02-02 11:00:00,female,0-15,9,860
Centre Saint Martial,H&M,2024-02-02 11:00:00,female,30-60,9,860
Centre Saint Martial,H&M,2024-02-02 11:00:00,male,60+,9,860
Centre Saint Martial,H&M,2024-02-02 11:00:00,male,0-15,9,860
Centre Saint Martial,H&M,2024-02-02 12:00:00,male,15-30,4,820
Centre Saint Martial,H&M,2024-02-02 12:00:00,female,15-30,4,820
Centre Saint Martial,H&M,2024-02-02 12:00:00,male,0-15,4,820
Centre Saint Martial,H&M,2024-02-02 12:00:00,female,30-60,4,820
Centre Saint Martial,H&M,2024-02-02 13:00:00,unknown,30-60,7,393
Centre Saint Martial,H&M,2024-02-02 13:00:00,male,60+,7,393
Centre Saint Martial,H&M,2024-02-02 13:00:00,female,30-60,7,393
Centre Saint Martial,H&M,2024-02-02 13:00:00,unknown,0-15,7,393
Centre Saint Martial,H&M,2024-02-02 13:00:00,unknown,0-15,7,393
Centre Saint Martial,H&M,2024-02-02 13:00:00,male,15-30,7,393
Centre Saint Martial,H&M,2024-02-02 13:00:00,male,60+,7,393
Centre Saint Martial,H&M,2024-02-02 14:00:00,male,0-15,6,1394
Centre Saint Martial,H&M,2024-02-02 14:00:00,female,0-15,6,1394
Centre Saint Martial,H&M,2024-02-02 14:00:00,male,0-15,6,1394
Centre Saint Martial,H&M,2024-02-02 14:00:00,male,30-60,6,1394
Centre Saint Martial,H&M,2024-02-02 14:00:00,male,15-30,6,1394
Centre Saint Martial,H&M,2024-02-02 14:00:00,unknown,30-60,6,1394
Centre Saint Martial,H&M,2024-02-02 15:00:00,unknown,30-60,3,1155
Centre Saint Martial,H&M,2024-02-02 15:00:00,male,15-30,3,1155
Centre Saint Martial,H&M,2024-02-02 15:00:00,unknown,15-30,3,1155
Centre Saint Martial,H&M,2024-02-02 16:00:00,male,0-15,4,883
Centre Saint Martial,H&M,2024-02-02 16:00:00,male,15-30,4,883
Centre Saint Martial,H&M,2024-02-02 16:00:00,male,0-15,4,883
Centre Saint Martial,H&M,2024-02-02 16:00:00,female,0-15,4,883
Centre Saint Martial,H&M,2024-02-02 17:00:00,male,30-60,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,female,0-15,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,unknown,30-60,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,male,30-60,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,unknown,60+,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,female,15-30,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,male,0-15,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,unknown,60+,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,unknown,60+,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,male,60+,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,female,30-60,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,male,0-15,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,male,30-60,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,unknown,0-15,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,female,0-15,16,1597
Centre Saint Martial,H&M,2024-02-02 17:00:00,female,15-30,16,1597
Centre Saint Martial,H&M,2024-02-02 18:00:00,unknown,30-60,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,unknown,0-15,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,female,15-30,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,unknown,0-15,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,female,30-60,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,female,15-30,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,unknown,0-15,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,male,15-30,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,unknown,0-15,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,male,15-30,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,unknown,0-15,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,unknown,0-15,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,female,60+,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,female,60+,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,male,0-15,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,unknown,15-30,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,male,0-15,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,female,0-15,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,male,0-15,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,unknown,15-30,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,unknown,15-30,22,757
Centre Saint Martial,H&M,2024-02-02 18:00:00,male,0-15,22,757
Centre Saint Martial,H&M,2024-02-02 19:00:00,female,30-60,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,male,15-30,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,male,0-15,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,female,30-60,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,female,15-30,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,unknown,30-60,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,male,30-60,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,female,30-60,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,unknown,30-60,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,unknown,15-30,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,unknown,0-15,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,female,30-60,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,female,30-60,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,female,30-60,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,unknown,30-60,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,unknown,30-60,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,female,0-15,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,male,15-30,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,male,0-15,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,unknown,30-60,21,1676
Centre Saint Martial,H&M,2024-02-02 19:00:00,female,15-30,21,1676
Centre Saint Martial,H&M,2024-02-02 20:00:00,male,30-60,3,1995
Centre Saint Martial,H&M,2024-02-02 20:00:00,unknown,0-15,3,1995
Centre Saint Martial,H&M,2024-02-02 20:00:00,female,15-30,3,1995
Centre Saint Martial,H&M,2024-02-02 21:00:00,male,15-30,3,1198
Centre Saint Martial,H&M,2024-02-02 21:00:00,unknown,0-15,3,1198
Centre Saint Martial,H&M,2024-02-02 21:00:00,unknown,60+,3,1198
Centre Saint Martial,H&M,2024-02-02 22:00:00,unknown,15-30,4,1795
Centre Saint Martial,H&M,2024-02-02 22:00:00,unknown,15-30,4,1795
Centre Saint Martial,H&M,2024-02-02 22:00:00,female,0-15,4,1795
Centre Saint Martial,H&M,2024-02-02 22:00:00,unknown,30-60,4,1795
Centre Saint Martial,H&M,2024-02-03 08:00:00,male,60+,3,1226
Centre Saint Martial,H&M,2024-02-03 08:00:00,female,15-30,3,1226
Centre Saint Martial,H&M,2024-02-03 08:00:00,male,15-30,3,1226
Centre Saint Martial,H&M,2024-02-03 09:00:00,female,30-60,4,1481
Centre Saint Martial,H&M,2024-02-03 09:00:00,female,30-60,4,1481
Centre Saint Martial,H&M,2024-02-03 09:00:00,unknown,30-60,4,1481
Centre Saint Martial,H&M,2024-02-03 09:00:00,male,15-30,4,1481
Centre Saint Martial,H&M,2024-02-03 10:00:00,male,15-30,4,1468
Centre Saint Martial,H&M,2024-02-03 10:00:00,female,30-60,4,1468
Centre Saint Martial,H&M,2024-02-03 10:00:00,male,15-30,4,1468
Centre Saint Martial,H&M,2024-02-03 10:00:00,unknown,15-30,4,1468
Centre Saint Martial,H&M,2024-02-03 11:00:00,unknown,0-15,7,1908
Centre Saint Martial,H&M,2024-02-03 11:00:00,female,30-60,7,1908
Centre Saint Martial,H&M,2024-02-03 11:00:00,female,0-15,7,1908
Centre Saint Martial,H&M,2024-02-03 11:00:00,male,15-30,7,1908
Centre Saint Martial,H&M,2024-02-03 11:00:00,female,60+,7,1908
Centre Saint Martial,H&M,2024-02-03 11:00:00,unknown,30-60,7,1908
Centre Saint Martial,H&M,2024-02-03 11:00:00,male,0-15,7,1908
Centre Saint Martial,H&M,2024-02-03 12:00:00,male,30-60,9,1159
Centre Saint Martial,H&M,2024-02-03 12:00:00,male,15-30,9,1159
Centre Saint Martial,H&M,2024-02-03 12:00:00,male,60+,9,1159
Centre Saint Martial,H&M,2024-02-03 12:00:00,male,30-60,9,1159
Centre Saint Martial,H&M,2024-02-03 12:00:00,unknown,60+,9,1159
Centre Saint Martial,H&M,2024-02-03 12:00:00,male,60+,9,1159
Centre Saint Martial,H&M,2024-02-03 12:00:00,unknown,30-60,9,1159
Centre Saint Martial,H&M,2024-02-03 12:00:00,female,0-15,9,1159
Centre Saint Martial,H&M,2024-02-03 12:00:00,unknown,15-30,9,1159
Centre Saint Martial,H&M,2024-02-03 13:00:00,male,30-60,4,1414
Centre Saint Martial,H&M,2024-02-03 13:00:00,female,0-15,4,1414
Centre Saint Martial,H&M,2024-02-03 13:00:00,female,15-30,4,1414
Centre Saint Martial,H&M,2024-02-03 13:00:00,unknown,60+,4,1414
Centre Saint Martial,H&M,2024-02-03 14:00:00,female,15-30,4,1203
Centre Saint Martial,H&M,2024-02-03 14:00:00,female,30-60,4,1203
Centre Saint Martial,H&M,2024-02-03 14:00:00,unknown,15-30,4,1203
Centre Saint Martial,H&M,2024-02-03 14:00:00,female,30-60,4,1203
Centre Saint Martial,H&M,2024-02-03 15:00:00,male,0-15,4,1067
Centre Saint Martial,H&M,2024-02-03 15:00:00,male,30-60,4,1067
Centre Saint Martial,H&M,2024-02-03 15:00:00,male,0-15,4,1067
Centre Saint Martial,H&M,2024-02-03 15:00:00,male,30-60,4,1067
Centre Saint Martial,H&M,2024-02-03 16:00:00,unknown,15-30,2,791
Centre Saint Martial,H&M,2024-02-03 16:00:00,unknown,30-60,2,791
Centre Saint Martial,H&M,2024-02-03 17:00:00,male,30-60,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,unknown,60+,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,female,60+,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,female,0-15,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,female,60+,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,female,0-15,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,female,15-30,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,male,0-15,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,unknown,30-60,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,unknown,0-15,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,female,60+,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,unknown,15-30,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,female,15-30,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,male,60+,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,female,60+,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,female,15-30,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,female,30-60,18,1396
Centre Saint Martial,H&M,2024-02-03 17:00:00,unknown,30-60,18,1396
Centre Saint Martial,H&M,2024-02-03 18:00:00,female,0-15,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,unknown,0-15,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,male,0-15,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,male,15-30,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,male,15-30,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,unknown,30-60,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,female,0-15,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,female,0-15,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,female,30-60,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,male,15-30,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,unknown,60+,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,female,15-30,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,male,15-30,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,male,60+,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,female,0-15,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,female,15-30,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,male,0-15,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,female,15-30,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,female,60+,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,male,15-30,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,male,30-60,22,1112
Centre Saint Martial,H&M,2024-02-03 18:00:00,unknown,0-15,22,1112
Centre Saint Martial,H&M,2024-02-03 19:00:00,female,30-60,15,1528
Centre Saint Martial,H&M,2024-02-03 19:00:00,unknown,0-15,15,1528
Centre Saint Martial,H&M,2024-02-03 19:00:00,male,60+,15,1528
Centre Saint Martial,H&M,2024-02-03 19:00:00,unknown,0-15,15,1528
Centre Saint Martial,H&M,2024-02-03 19:00:00,female,15-30,15,1528
Centre Saint Martial,H&M,2024-02-03 19:00:00,male,60+,15,1528
Centre Saint Martial,H&M,2024-02-03 19:00:00,male,15-30,15,1528
Centre Saint Martial,H&M,2024-02-03 19:00:00,female,60+,15,1528
Centre Saint Martial,H&M,2024-02-03 19:00:00,unknown,60+,15,1528
Centre Saint Martial,H&M,2024-02-03 19:00:00,unknown,60+,15,1528
Centre Saint Martial,H&M,2024-02-03 19:00:00,male,60+,15,1528
Centre Saint Martial,H&M,2024-02-03 19:00:00,female,30-60,15,1528
Centre Saint Martial,H&M,2024-02-03 19:00:00,female,0-15,15,1528
Centre Saint Martial,H&M,2024-02-03 19:00:00,male,15-30,15,1528
Centre Saint Martial,H&M,2024-02-03 19:00:00,male,60+,15,1528
Centre Saint Martial,H&M,2024-02-03 20:00:00,unknown,0-15,6,1448
Centre Saint Martial,H&M,2024-02-03 20:00:00,female,30-60,6,1448
Centre Saint Martial,H&M,2024-02-03 20:00:00,unknown,60+,6,1448
Centre Saint Martial,H&M,2024-02-03 20:00:00,unknown,0-15,6,1448
Centre Saint Martial,H&M,2024-02-03 20:00:00,male,0-15,6,1448
Centre Saint Martial,H&M,2024-02-03 20:00:00,unknown,15-30,6,1448
Centre Saint Martial,H&M,2024-02-03 21:00:00,male,15-30,4,321
Centre Saint Martial,H&M,2024-02-03 21:00:00,male,60+,4,321
Centre Saint Martial,H&M,2024-02-03 21:00:00,male,30-60,4,321
Centre Saint Martial,H&M,2024-02-03 21:00:00,unknown,60+,4,321
Centre Saint Martial,H&M,2024-02-03 22:00:00,female,30-60,3,464
Centre Saint Martial,H&M,2024-02-03 22:00:00,female,60+,3,464
Centre Saint Martial,H&M,2024-02-03 22:00:00,female,0-15,3,464
Centre Saint Martial,H&M,2024-02-04 08:00:00,unknown,15-30,6,608
Centre Saint Martial,H&M,2024-02-04 08:00:00,male,30-60,6,608
Centre Saint Martial,H&M,2024-02-04 08:00:00,unknown,60+,6,608
Centre Saint Martial,H&M,2024-02-04 08:00:00,female,30-60,6,608
Centre Saint Martial,H&M,2024-02-04 08:00:00,male,30-60,6,608
Centre Saint Martial,H&M,2024-02-04 08:00:00,unknown,60+,6,608
Centre Saint Martial,H&M,2024-02-04 09:00:00,male,60+,3,1603
Centre Saint Martial,H&M,2024-02-04 09:00:00,female,15-30,3,1603
Centre Saint Martial,H&M,2024-02-04 09:00:00,male,0-15,3,1603
Centre Saint Martial,H&M,2024-02-04 10:00:00,female,15-30,8,1295
Centre Saint Martial,H&M,2024-02-04 10:00:00,female,0-15,8,1295
Centre Saint Martial,H&M,2024-02-04 10:00:00,unknown,0-15,8,1295
Centre Saint Martial,H&M,2024-02-04 10:00:00,unknown,15-30,8,1295
Centre Saint Martial,H&M,2024-02-04 10:00:00,unknown,30-60,8,1295
Centre Saint Martial,H&M,2024-02-04 10:00:00,unknown,0-15,8,1295
Centre Saint Martial,H&M,2024-02-04 10:00:00,male,0-15,8,1295
Centre Saint Martial,H&M,2024-02-04 10:00:00,female,15-30,8,1295
Centre Saint Martial,H&M,2024-02-04 11:00:00,unknown,0-15,6,1296
Centre Saint Martial,H&M,2024-02-04 11:00:00,female,60+,6,1296
Centre Saint Martial,H&M,2024-02-04 11:00:00,unknown,0-15,6,1296
Centre Saint Martial,H&M,2024-02-04 11:00:00,female,0-15,6,1296
Centre Saint Martial,H&M,2024-02-04 11:00:00,female,30-60,6,1296
Centre Saint Martial,H&M,2024-02-04 11:00:00,unknown,15-30,6,1296
Centre Saint Martial,H&M,2024-02-04 12:00:00,unknown,30-60,9,1385
Centre Saint Martial,H&M,2024-02-04 12:00:00,female,0-15,9,1385
Centre Saint Martial,H&M,2024-02-04 12:00:00,female,60+,9,1385
